"","Cond.","Rho","HetInd","a.ps","b.s","K","Nbar","postVar","Method","a.para","cp.para","b.para","beta1.para","a.bias","cp.bias","b.bias","ab.bias","beta1.bias","beta2.bias","a.Ebias","cp.Ebias","b.Ebias","ab.Ebias","beta1.Ebias","beta2.Ebias","a.empSE","cp.empSE","b.empSE","beta1.empSE","beta2.empSE","a.meanSE","cp.meanSE","b.meanSE","beta1.meanSE","beta2.meanSE","a.seRbias","cp.seRbias","b.seRbias","beta1.seRbias","beta2.seRbias","a.CoverageRate","cp.CoverageRate","b.CoverageRate","beta1.CoverageRate","beta2.CoverageRate","ab.CoverageRate","a.power","a.typeIerror","cp.power","cp.typeIerror","b.power","b.typeIerror","beta1.power","beta1.typeIerror","beta2.power","beta2.typeIerror","ab.power","ab.typeIerror","ConvergenceRate","posDefRate"
"95","Cond95","0.9","1","0.6","0","30","120","1.5","CSMMA","0.3","0.3","0","0.1","-0.00322700214433957","-0.00520511387390986","0.000954906962395445","0.00052431353898087","-0.000448645123818632","0.000450044125731141","-0.00537833690723263","-0.00867518978984979","0.000954906962395445","0.00052431353898087","-0.00448645123818633","0.00450044125731144","0.0178529156991116","0.0192552569716509","0.0204177037274672","0.0183231002019038","0.0194658565726933","0.0175377075540407","0.0192059950669954","0.0199654169763404","0.0179637242998593","0.0192591740950551","-0.0176558356283844","-0.0025583613206519","-0.0221516952720972","-0.0196132694841264","-0.0106176924126837","0.941958231624627","0.940873338757798","0.939517222674261","0.947382695958774","0.950366151342555","0.999728776783293","1",NA,"1",NA,NA,"0.0604827773257391","0.997830214266341",NA,"0.997016544616219",NA,NA,"0.058855438025495","1","0.7374"
"96","Cond96","0.9","1","0.6","0.3","30","120","1.5","CSMMA","0.3","0.3","0.3","0.1","-0.00361721362516318","-0.0027193396009104","-0.000367455305967956","-0.00133640784226179","-0.000421908698089236","0.000311610887067467","-0.00602868937527201","-0.00453223266818403","-0.00122485101989311","-0.00742448801256555","-0.00421908698089238","0.00311610887067465","0.0177536983909297","0.0181691257780673","0.0183829069146272","0.0182042647124475","0.0174955275182224","0.0177061418536828","0.0180825067800983","0.0181366456927069","0.0181178752215419","0.0167500640439516","-0.00267868340442571","-0.0047673729064933","-0.0133962067622871","-0.00474556332102351","-0.042608802363598","0.942963885429639","0.942963885429639","0.938978829389788","0.948941469489415","0.935242839352428","0.999750933997509","1",NA,"1",NA,"1",NA,"0.999003735990037",NA,"0.997758405977584",NA,"1",NA,"1","0.803"
"97","Cond1","0.45","1","0","0","5","80","1","PSMMA","0.00183857056682906","0.320918679527883","0.00106572546994227","0.104741999978237","0.00376429749062252","-0.0192332058940071","-0.000346169141841425","-6.4142888704836e-05","-0.000268403432450416","0.00241327034270601","0.00376429749062252","-0.0299658560266762","-0.000346169141841425","-6.4142888704836e-05","-0.00256251964356397","0.0878842791077975","0.0692188436417468","0.0483458350168596","0.0608169149185316","0.0930438514038532","0.0748726811751216","0.0654927662577134","0.0555548573840126","0.0620991290569112","0.0775588109185862","0.0743000761970903","-0.0538303905121318","0.149113617846066","0.0210831828628143","-0.166427337772754","-0.00764771568273354","0.947232947232947","0.96010296010296","0.957528957528958","0.947232947232947","0.94980694980695","1",NA,"0.0540540540540541","0.998712998712999",NA,NA,"0.0411840411840412","0.365508365508366",NA,"0.0592020592020592",NA,NA,"0","1","0.1554"
"98","Cond2","0.45","1","0","0.3","5","80","1","PSMMA","0.000629548710266317","0.321051534861936","0.0826825949052591","0.104809470290764","-0.00353969628205896","-0.0148971718272685","0.002350907389255","-0.000239895239810018","-0.000408046680052977","0.00428377334810163","-0.00353969628205896","-0.0232005927547968","0.0284329173745546","-0.000239895239810018","-0.00389322337877458","0.157144463540515","0.0663733609409402","0.0514607500522956","0.0600406312417621","0.103462423337369","0.0857574737279853","0.0647924934088225","0.0557543025179228","0.0619245487639583","0.0791209979400289","0.0763184194672883","-0.0238178014448348","0.0834335384008985","0.0313773770067516","-0.235268270471184","-0.110066841411827","0.943329397874852","0.953955135773318","0.959858323494687","0.956316410861865","0.952774498229044","1",NA,"0.0531286894923259","1",NA,"0.317591499409681",NA,"0.374262101534829",NA,"0.076741440377804",NA,NA,"0","1","0.1694"
"99","Cond3","0.45","1","0.6","0","5","80","1","PSMMA","0.315170791111367","0.321368358236444","0.000218484313292963","0.102798406180565","-0.017003352129981","-0.028170490528807","0.00333848907318658","0.00222312612700372","-0.00270897300081389","0.0130447177527105","-0.0269748222384807","-0.0438289735233994","0.00333848907318658","0.00222312612700372","-0.0263522860077771","0.485972706782427","0.0592141003802701","0.0553267815906836","0.0591840128681923","0.0764144448248034","0.0802443057973545","0.0595536659220236","0.0577504169753487","0.0648222990440138","0.0707880490087146","0.0743096256266892","0.00573453855708054","0.0438058263102212","0.0952670476802315","-0.0736300031883831","-0.0739576486044067","0.936855670103093","0.952319587628866","0.962628865979381","0.944587628865979","0.948453608247423","1","0.989690721649485",NA,"1",NA,NA,"0.0373711340206186","0.411082474226804",NA,"0.110824742268041",NA,NA,"0.0167525773195876","1","0.1552"
"100","Cond4","0.45","1","0.6","0.3","5","80","1","PSMMA","0.315625448216023","0.388764740907185","0.0833392764018162","0.103227746125754","-0.0172367319719758","-0.028582970314609","0.00653138536455371","0.00202462677283649","0.000459537691415707","0.0221702094192581","-0.0273056752384848","-0.0367612688433504","0.0783710352014932","0.0384851551982746","0.00445168773573623","0.803096633142323","0.0635274664415436","0.0525980260239836","0.0623359831403649","0.0780083841004544","0.0740003085212305","0.0605028059590975","0.056122671833507","0.0629655111723955","0.0704989073122319","0.0693846137523697","-0.0476118543973312","0.0670109902587658","0.0100989508838421","-0.0962649960618618","-0.0623739935832369","0.933609958506224","0.947441217150761","0.951590594744122","0.954356846473029","0.961272475795297","1","0.982019363762102",NA,"1",NA,"0.344398340248963",NA,"0.399723374827109",NA,"0.132780082987552",NA,"0.298755186721992",NA,"1","0.1446"
"101","Cond5","0.9","1","0","0","5","80","1","PSMMA","9.50203981476822e-05","0.14394760135244","3.65882456381369e-05","0.0451404240469268","-0.00531870900420232","-0.00837183141393315","-0.000154338063926799","-0.00020422314155387","0.00230129620024237","0.00330894781135237","-0.00531870900420232","-0.0290794404883331","-0.000154338063926799","-0.00020422314155387","0.050980828134224","0.642106565080699","0.067478012591722","0.0502223817217732","0.0636987411894048","0.0808120046069589","0.0835017082866469","0.0660861805366361","0.0565996556162412","0.0658244629626818","0.0792692367710447","0.0796211017686853","-0.0206264529974709","0.126980714092722","0.0333714879381418","-0.0190908249760383","-0.0464733787797513","0.956896551724138","0.966748768472906","0.960591133004926","0.961822660098522","0.96551724137931","1",NA,"0.0431034482758621","0.721674876847291",NA,NA,"0.0394088669950739","0.109605911330049",NA,"0.0381773399014778",NA,NA,"0","1","0.1624"
"102","Cond6","0.9","1","0","0.3","5","80","1","PSMMA","-0.000188964712210211","0.144364466242462","0.015473129205957","0.0454268078035422","0.00577193666727923","-0.00372236272312971","-0.000712265449889556","0.000768402091074674","-0.000233428612582446","0.00120979488767934","0.00577193666727923","-0.0128922401059481","-0.0460324114410769","0.000768402091074674","-0.00513856517481825","0.21949502011946","0.0639186956212274","0.0505233108936615","0.0633519325680121","0.087664097927557","0.0823753916992798","0.0643118250925492","0.0569425775570245","0.0638925195349066","0.0766576789448372","0.07638010200002","0.00615046141822783","0.127055542279759","0.00853307776071699","-0.125552184336799","-0.0727801055094978","0.969072164948454","0.958762886597938","0.954896907216495","0.948453608247423","0.949742268041237","1",NA,"0.0309278350515464","0.720360824742268",NA,"0.0451030927835052",NA,"0.118556701030928",NA,"0.047680412371134",NA,NA,"0","1","0.1552"
"103","Cond7","0.9","1","0.6","0","5","80","1","PSMMA","0.140723134788821","0.144823696647474","-0.000143276213165885","0.0507368828164715","0.00372193028726351","0.00439706028321704","0.00269352948279983","0.000337057533424888","0.00414278113893565","0.00299205554420042","0.0132243013661148","0.015180734869378","0.00269352948279983","0.000337057533424888","0.0816522598347472","0.636306977853987","0.0637978180201578","0.0512226508157204","0.0636823147321244","0.0809842885831647","0.0827539972686506","0.0631298153506274","0.0569792024136814","0.064716577928661","0.0764650140767931","0.0780100737862618","-0.0104706193763443","0.112382930330391","0.0162409799468999","-0.0558043366860057","-0.0573256113174606","0.959608323133415","0.966952264381885","0.957160342717258","0.97062423500612","0.964504283965728","1","0.653610771113831",NA,"0.736842105263158",NA,NA,"0.0428396572827417","0.130966952264382",NA,"0.0391676866585067",NA,NA,"0.00244798041615667","1","0.1634"
"104","Cond8","0.9","1","0.6","0.3","5","80","1","PSMMA","0.141453050795463","0.19016994514317","0.0158925110800101","0.0511867447498584","-0.00514662856225258","-0.012377612101061","0.00409567090207866","0.000917689476985297","-0.00232560190046958","0.00557630357684044","-0.0181920026938636","-0.0325435549022808","0.257710746996444","0.204108417073489","-0.0454336745154324","1.02698183584372","0.0595056452817214","0.0514300832263327","0.0583851623386604","0.0761205925567003","0.0788299528057491","0.0626918188042751","0.0582097813813973","0.0632712544115651","0.0756103040637481","0.0756757756677055","0.0535440546433732","0.131823589031123","0.0836872225269013","-0.00670368524223065","-0.040012419464668","0.957678355501814","0.954050785973398","0.970979443772672","0.967351874244256","0.962515114873035","1","0.629987908101572",NA,"0.888754534461911",NA,"0.0471584038694075",NA,"0.133010882708585",NA,"0.0471584038694075",NA,"0.00483675937122128",NA,"1","0.1654"
"105","Cond9","0.45","1","0","0","5","120","1","PSMMA","0.000715923925017225","0.321033920022333","0.000244884886505446","0.104766634406988","-0.0022702386147484","-0.0130081840788347","-0.000468295825968802","-0.000401851533350551","0.0030736003028874","0.00271663318806011","-0.0022702386147484","-0.0202598281171189","-0.000468295825968802","-0.000401851533350551","0.0293375874894229","0.100975852349781","0.0585386467316868","0.0459098861237357","0.046868533635243","0.0747618697367734","0.0657443509015525","0.0553921018894897","0.046109904174546","0.0507008826125252","0.0673325042768041","0.0625439699428162","-0.0537515815256103","0.00435675336399819","0.0817680580132441","-0.0993737246824766","-0.0486791779803063","0.931740614334471","0.937428896473265","0.968145620022753","0.9419795221843","0.967007963594994","1",NA,"0.0659840728100114","1",NA,NA,"0.0318543799772469","0.466439135381115",NA,"0.0762229806598407",NA,NA,"0","1","0.1758"
"106","Cond10","0.45","1","0","0.3","5","120","1","PSMMA","0.00170157915178881","0.320973833289839","0.0826384025178342","0.10547072725162","-0.00119901623301823","-0.0171066915011279","0.00174794263376356","-0.000130947397628265","-0.00182344810713153","0.00277620411739853","-0.00119901623301823","-0.0266481091710684","0.0211516992161887","-0.000130947397628265","-0.0172886653448531","0.101254593005104","0.0546429807664838","0.0425192119432511","0.049382960904546","0.0731408090141882","0.0680577466428241","0.0550601673594888","0.0462781167079392","0.0501436482028308","0.0663570826931026","0.061031847580531","0.00763477005011609","0.0884048549560359","0.0154038414131385","-0.0927488554272022","-0.103234376817762","0.942690058479532","0.946198830409357","0.95672514619883","0.950877192982456","0.96374269005848","1",NA,"0.056140350877193","0.998830409356725",NA,"0.409356725146199",NA,"0.480701754385965",NA,"0.0783625730994152",NA,NA,"0.00350877192982456","1","0.171"
"107","Cond11","0.45","1","0.6","0","5","120","1","PSMMA","0.315259217216052","0.321349273956573","0.00100322927311758","0.103667223174339","-0.0118742245180929","-0.0171541843321211","0.00197178036333108","0.00145797464945033","-0.00596377717533093","0.00828001385398539","-0.0188324779572668","-0.0266908714634893","0.00197178036333108","0.00145797464945033","-0.0575280883650327","0.298858069496769","0.0544032272180116","0.0483026182974949","0.0514974035942161","0.0621840939253731","0.061544579153438","0.0500174820042249","0.0490342935924054","0.0540352612800807","0.0573024699469645","0.0589597138890818","-0.0806155340052076","0.0151477356859631","0.0492812745640948","-0.0785027757141078","-0.0419998852849717","0.924460431654676","0.940047961630695","0.964028776978417","0.928057553956835","0.958033573141487","1","0.992805755395683",NA,"0.998800959232614",NA,NA,"0.0371702637889688","0.50599520383693",NA,"0.122302158273381",NA,NA,"0.0299760191846523","1","0.1668"
"108","Cond12","0.45","1","0.6","0.3","5","120","1","PSMMA","0.311253697408668","0.386775087807081","0.0817517261828021","0.103366528663737","-0.00846592595805812","-0.0200289249824768","0.0070691496861837","0.00346974776826947","-0.00270908513552976","0.0204616303585653","-0.0135997195029986","-0.0258922117968298","0.0864709531683358","0.0681799155167441","-0.0262085335606339","0.748303848351822","0.0524998293182958","0.0454524567122319","0.0527701786860537","0.0669781499136125","0.060454776492771","0.0498426729616552","0.0485488923929363","0.0516833091569166","0.0590214306747575","0.0580477598093418","-0.0506126665770823","0.0681247154649659","-0.0205962829044661","-0.118795745315709","-0.0398151613994801","0.93200468933177","0.947245017584994","0.943728018757327","0.937866354044549","0.944900351699883","1","0.989449003516999",NA,"1",NA,"0.429073856975381",NA,"0.512309495896835",NA,"0.153575615474795",NA,"0.397420867526378",NA,"1","0.1706"
"109","Cond13","0.9","1","0","0","5","120","1","PSMMA","-0.000985392072360188","0.144150944947652","-0.000351245979844719","0.0455014139194994","-0.000506378415708442","-0.00186911558561411","0.00179490903433028","-0.000329328006923369","-0.00372161472550315","-0.00281824909201554","-0.000506378415708442","-0.00648318880702743","0.00179490903433028","-0.000329328006923369","-0.081791188557072","-0.521608253216553","0.0487403049804906","0.0430383531125125","0.0478103667704265","0.0636484050674749","0.0614611202295909","0.0527201390277861","0.046250865667181","0.052172129053875","0.0619921975225291","0.0616559443529737","0.0816538601653919","0.0746430177351405","0.0912304710899332","-0.0260211947681966","0.00316987589316647","0.978407557354926","0.947368421052632","0.966261808367072","0.958164642375169","0.964912280701754","1",NA,"0.0215924426450742","0.871794871794872",NA,NA,"0.0337381916329285","0.117408906882591",NA,"0.0431848852901484",NA,NA,"0","1","0.1482"
"110","Cond14","0.9","1","0","0.3","5","120","1","PSMMA","0.000114851249333763","0.14377150360208","0.0152713539818031","0.0442948964623996","0.00779150299463547","-0.000685182482942693","-0.00103409006382802","0.000260430250025746","-0.00249806875654236","0.00311982720613601","0.00779150299463547","-0.00238288696221433","-0.0677143667195591","0.000260430250025746","-0.0563963109985568","0.577167187800334","0.0517944093464675","0.0415788876504037","0.0472711696755607","0.0650990333372443","0.0591724426850572","0.052419122612805","0.0468614269244523","0.0524173401836613","0.0617410371630834","0.0620800161590376","0.0120614034259688","0.127048595394477","0.108864886217554","-0.0515828884396011","0.0491372899620829","0.955610357583231","0.951911220715166","0.961775585696671","0.94944512946979","0.956843403205919","1",NA,"0.0443896424167694","0.863131935881628",NA,"0.0480887792848335",NA,"0.134401972872996",NA,"0.0443896424167694",NA,NA,"0","1","0.1622"
"111","Cond15","0.9","1","0.6","0","5","120","1","PSMMA","0.142072444532122","0.144272997823869","-1.87017292028481e-05","0.0510962723288328","-0.000459362371742944","-0.00258181781605873","0.000658108030047964","-0.000127243930346758","-0.00212960888240136","0.00342693095396506","-0.00161664836997674","-0.00894768201604376","0.000658108030047964","-0.000127243930346758","-0.0416783609711517","0.612282156208994","0.0532307950544776","0.0436622873813545","0.0496516218972912","0.0627888937942823","0.060583817600091","0.0517553227606025","0.0478141782533641","0.0529917126541878","0.0604260259518758","0.0615326973304459","-0.0277183966980966","0.0950910069311342","0.0672705267071828","-0.0376319393386372","0.0156622637519875","0.952063914780293","0.957390146471372","0.96271637816245","0.950732356857523","0.956058588548602","1","0.770972037283622",NA,"0.844207723035952",NA,NA,"0.0372836218375499","0.161118508655127",NA,"0.051930758988016",NA,NA,"0.0066577896138482","1","0.1502"
"112","Cond16","0.9","1","0.6","0.3","5","120","1","PSMMA","0.141699233975848","0.190728041238497","0.0150018704878938","0.051180389689102","-0.00606808203303117","-0.00717464016150612","0.00322082614004136","0.000820773610295335","-0.00225220456580503","0.00735800978350657","-0.0214118378158115","-0.018808561433645","0.214694970379893","0.193054742363625","-0.0440052250380696","1.38039321675235","0.0532317881174687","0.0436769222486972","0.0485570135063405","0.0661640809789244","0.0619921116200225","0.0514393830223671","0.0475681076136698","0.0522749182003404","0.0601745052383512","0.0603908476951796","-0.0336717055445559","0.0890901914474688","0.0765678204965065","-0.0905260928883928","-0.0258301239141154","0.947368421052632","0.953488372093023","0.969400244798042","0.952264381884945","0.95593635250918","1","0.78702570379437",NA,"0.968176254589963",NA,"0.0550795593635251",NA,"0.170134638922889",NA,"0.0465116279069767",NA,"0.0122399020807834",NA,"1","0.1634"
"113","Cond17","0.45","1","0","0","10","80","1","PSMMA","-0.000872574911772085","0.320855046574161","-0.000340881300734079","0.104577238032208","0.000230593294238432","-0.015304242315241","-0.000914416929370065","-0.000100954493613773","-0.00266896100917951","0.00433884005442895","0.000230593294238432","-0.0238491531902766","-0.000914416929370065","-0.000100954493613773","-0.0255214333386535","0.159549661286945","0.0405927990154739","0.0354214909962548","0.0384727231057631","0.0466894589735921","0.0440159296429649","0.0421517071368573","0.0381999005331374","0.0392061579321012","0.0461072968430385","0.0434618216007336","0.0384035631735861","0.0784385258423028","0.0190637617285826","-0.0124688129473259","-0.0125888069779704","0.960122699386503","0.96319018404908","0.956288343558282","0.946319018404908","0.957822085889571","1",NA,"0.0406441717791411","1",NA,NA,"0.0429447852760736","0.639570552147239",NA,"0.108128834355828",NA,NA,"0","1","0.2608"
"114","Cond18","0.45","1","0","0.3","10","80","1","PSMMA","0.000554047480553153","0.320882964523057","0.0822780861707281","0.104900674808044","-0.00154423597360713","-0.0164216570419989","0.00222883920484843","-5.4543505053669e-05","-0.00157368806358617","0.00171828585761992","-0.00154423597360713","-0.0255882344305925","0.0270890987938581","-5.4543505053669e-05","-0.015001696285232","0.0604631877479262","0.0422348216557334","0.0357126422021824","0.0357752198769476","0.0475089825953151","0.0410454330150031","0.0420103545723192","0.038464274450197","0.038963684186611","0.0451427803686371","0.0424410239700602","-0.00531473970090096","0.0770492486228438","0.089124939570754","-0.0498053651629092","0.0340011263749358","0.940919037199125","0.951130561633844","0.958424507658643","0.949671772428884","0.965718453683443","1",NA,"0.0590809628008753","1",NA,"0.577680525164114",NA,"0.647702407002188",NA,"0.118161925601751",NA,NA,"0.00583515681983953","1","0.2742"
"115","Cond19","0.45","1","0.6","0","10","80","1","PSMMA","0.311614994786008","0.319675571269777","-0.000396732747966809","0.103641075608438","-0.00447858933890859","-0.0148673698169066","0.00514380892032109","0.00320194056198896","-0.00269450120184163","0.0138083577749957","-0.00718609408058825","-0.0232538410080136","0.00514380892032109","0.00320194056198896","-0.0259983909470567","0.504121894232073","0.0368900535488508","0.0368928481648594","0.040439449922541","0.0426862462986272","0.04298960605417","0.0385488410842805","0.0407680093846778","0.0417872264151049","0.0420384758400364","0.0431553263365189","0.0449657123222398","0.105038277405472","0.033328259784577","-0.0151751562800583","0.00385489185781729","0.971563981042654","0.958925750394945","0.954186413902054","0.954186413902054","0.936808846761453","1","1",NA,"1",NA,NA,"0.0458135860979463","0.70695102685624",NA,"0.173775671406003",NA,NA,"0.0402843601895735","1","0.2532"
"116","Cond20","0.45","1","0.6","0.3","10","80","1","PSMMA","0.313081606843138","0.387400566291356","0.082527711802758","0.103746712833253","-0.00124649862545287","-0.0249079005130979","0.0105589597334661","0.00654662589770078","-0.00301945915287454","0.0217837523638216","-0.00199069283887607","-0.0321474756110258","0.127944414098166","0.126686451173502","-0.0291041428727247","0.792909276924092","0.0375495655629729","0.0382204734965306","0.0374165756201723","0.0434726972331176","0.0400204579634664","0.0378278682447145","0.039297690057775","0.0400300171687769","0.041102560340934","0.0405790934040969","0.00741160856508252","0.0281842809022823","0.069847160123215","-0.0545201251137942","0.013958746827446","0.94775570272259","0.94186902133922","0.952906548933039","0.939661515820456","0.91832229580574","1","1",NA,"1",NA,"0.659308314937454",NA,"0.707873436350258",NA,"0.254598969830758",NA,"0.650478292862399",NA,"1","0.2718"
"117","Cond21","0.9","1","0","0","10","80","1","PSMMA","-0.000649887686219223","0.144510211585137","-0.000468701315835663","0.0453769396789245","0.000561765340610696","0.000845283398475352","0.00219253901839182","7.36236067520802e-05","-0.00286774936858241","0.00319183525576686","0.000561765340610696","0.0029246493697691","0.00219253901839182","7.36236067520802e-05","-0.063198386424335","0.689616273341545","0.0380222329173195","0.0372697971826861","0.0382278012920849","0.044672223696926","0.0414006762178203","0.0412222570652815","0.0393084976046912","0.0409125055674114","0.0447768552358799","0.0445326554943556","0.084161920603676","0.0547011407658579","0.0702291051168148","0.00234220574430706","0.0756504376898841","0.958333333333333","0.959280303030303","0.961174242424242","0.951704545454545","0.956439393939394","1",NA,"0.0426136363636364","0.943181818181818",NA,NA,"0.0378787878787879","0.167613636363636",NA,"0.0454545454545455",NA,NA,"0","1","0.2112"
"118","Cond22","0.9","1","0","0.3","10","80","1","PSMMA","-0.000439139816969363","0.144430495461039","0.0164065558405144","0.0450250155105112","0.000648539462740683","-0.00134511552059299","0.000611938632577637","0.000153313681902181","-0.000721160491964989","0.00219426199985466","0.000648539462740683","-0.00465661879888731","0.0372984213460886","0.000153313681902181","-0.0160168849202646","0.462489619480199","0.0385305614950875","0.0368574042791512","0.0386950343802185","0.0435078862008329","0.0420445199455886","0.0414335973843676","0.0394339280517326","0.0409062366362073","0.0456709749711538","0.045053078789139","0.0753437213638895","0.0699051879255337","0.0571443414227656","0.0497171653050668","0.0715565036167342","0.958015267175573","0.963740458015267","0.952290076335878","0.96087786259542","0.959923664122137","1",NA,"0.041030534351145","0.955152671755725",NA,"0.0562977099236641",NA,"0.175572519083969",NA,"0.0381679389312977",NA,NA,"0","1","0.2096"
"119","Cond23","0.9","1","0.6","0","10","80","1","PSMMA","0.141228199863132","0.143855268011779","0.000158342611078004","0.0514641054215018","-0.00152780410852312","-0.00321130656067201","0.00261039581846456","0.000654742423963733","-0.00114526554973315","0.0051354866662185","-0.00540899094516439","-0.0111615883278223","0.00261039581846456","0.000654742423963733","-0.0222536764285163","1.0547442300935","0.0373201524897162","0.0359330087580838","0.0387282142366894","0.0426228309855968","0.0444966608922438","0.0403471614888785","0.0396491618739985","0.0411714449192537","0.0437346185960584","0.0443346531249173","0.0811092344811953","0.103418924391592","0.0630865825011273","0.0260843211197602","-0.0036408971836972","0.968181818181818","0.965454545454545","0.954545454545455","0.961818181818182","0.952727272727273","1","0.933636363636364",NA,"0.954545454545455",NA,NA,"0.0454545454545455","0.242727272727273",NA,"0.0572727272727273",NA,NA,"0.0154545454545455","1","0.22"
"120","Cond24","0.9","1","0.6","0.3","10","80","1","PSMMA","0.141120678880142","0.190429567824908","0.0151000378466286","0.0506623435415699","-0.00379825103409857","-0.00764776513208526","0.00420463080037085","0.00123555715581453","-6.30216328033783e-05","0.00838405207846514","-0.0134574573487014","-0.0200802985046867","0.278451672974424","0.289910638079518","-0.00124395415604224","1.71019112597965","0.0376004538039815","0.0380574907328728","0.0401283533681113","0.042082279549708","0.0430306045044211","0.0402266995360345","0.0398252190753698","0.0410505801309822","0.0433122432837657","0.0438042947489327","0.0698461179682582","0.0464488937251484","0.0229819238883527","0.0292275928780164","0.0179799994311506","0.961214165261383","0.948566610455312","0.960370994940978","0.95362563237774","0.95531197301855","1","0.925801011804384",NA,"0.995784148397976",NA,"0.0674536256323777",NA,"0.232715008431703",NA,"0.0531197301854975",NA,"0.0295109612141653",NA,"1","0.2372"
"121","Cond25","0.45","1","0","0","10","120","1","PSMMA","-0.000605657828434648","0.321058591976714","-0.000365345179537372","0.104659366404614","-0.000572808982992611","-0.00772312555103568","0.000175286210429213","-8.18210961437495e-05","-0.000439723171074094","0.000883706084115453","-0.000572808982992611","-0.0120275951867313","0.000175286210429213","-8.18210961437495e-05","-0.00420146983667104","0.0321100074194607","0.0361011674522059","0.0296357846056515","0.0307243383276342","0.0389216015446438","0.033108667865673","0.0347849075113108","0.0315877699733728","0.0320068854518211","0.0379016826669885","0.0352348790332516","-0.0364603151030413","0.0658658238239807","0.0417436857552527","-0.0262044427047919","0.0642191699226629","0.933800127307447","0.959261616804583","0.956078930617441","0.943984723106302","0.961171228516868","1",NA,"0.0674729471674093","1",NA,NA,"0.0432845321451305","0.777211966900064",NA,"0.124124761298536",NA,NA,"0","1","0.3142"
"122","Cond26","0.45","1","0","0.3","10","120","1","PSMMA","0.00149846611601487","0.321200249742314","0.0814781765515711","0.105152002494281","-0.00225596677111159","-0.00895182902217223","0.00481420496885379","-0.00031840254658481","-0.00162990541383976","0.00309476684232046","-0.00225596677111159","-0.013934965849737","0.0590858211684041","-0.00031840254658481","-0.0155004695600392","0.112898931416993","0.0352991384703335","0.0307060402006435","0.0304290478464549","0.0401963563920058","0.0337069605854176","0.0351870551284903","0.0322975110686913","0.0320858008022614","0.0380650755322734","0.0351098617076839","-0.00317524298609735","0.0518292445932005","0.0544464277740946","-0.0530217425417262","0.0416205168873408","0.94580970384373","0.955891619407687","0.954001260239446","0.93887838689351","0.969124133585381","1",NA,"0.0535601764335224","1",NA,"0.773156899810964",NA,"0.766225582860743",NA,"0.15059861373661",NA,NA,"0.015752993068683","1","0.3174"
"123","Cond27","0.45","1","0.6","0","10","120","1","PSMMA","0.314377237652246","0.320774234412837","0.000417201134859793","0.103508392984143","-0.00870243481245922","-0.0140101596468035","0.00407419901466511","0.00249092235936441","-0.00163027617163282","0.0111756462942102","-0.0138407520809213","-0.0218380376972117","0.00407419901466511","0.00249092235936441","-0.0157501833873758","0.404736511663304","0.0329009161784647","0.032629604554842","0.0325238047608586","0.0370175485777487","0.0350769110059537","0.0317422396174547","0.0339884043355411","0.033934821459236","0.034647980437258","0.0350288003619005","-0.0352171518484442","0.0416431580841058","0.04338412153044","-0.0640120221768282","-0.00137157585070594","0.93651832460733","0.949607329842932","0.953534031413613","0.942408376963351","0.943717277486911","1","1",NA,"1",NA,NA,"0.0477748691099476","0.816753926701571",NA,"0.234293193717277",NA,NA,"0.0431937172774869","1","0.3056"
"124","Cond28","0.45","1","0.6","0.3","10","120","1","PSMMA","0.313195706429577","0.387636358442816","0.081840689855391","0.103526584049414","-0.0020753287354657","-0.0221289324106122","0.0109040095122159","0.00664082336571251","-0.00035713972800189","0.0191836131625973","-0.00331315004142995","-0.028543416953336","0.133234574775491","0.129540882698927","-0.00344973932329711","0.68405049204912","0.0319315943333181","0.032432882849715","0.0318423210186928","0.0366035362133906","0.032689686139972","0.0315338300029816","0.0336865304933978","0.0331686056703738","0.0341972373564666","0.0334400935937887","-0.0124567638616601","0.0386535988642084","0.0416516324580254","-0.0657395187966473","0.0229554805330225","0.93528313627878","0.942128189172371","0.942750466708152","0.938394523957685","0.912881144990666","1","1",NA,"1",NA,"0.808338518979465",NA,"0.840696950840075",NA,"0.339141257000622",NA,"0.803982576228998",NA,"1","0.3214"
"125","Cond29","0.9","1","0","0","10","120","1","PSMMA","-0.000125856083807418","0.144020707926695","-0.000198347689404349","0.0451899643667265","-0.00133140794538534","8.98382655594605e-05","-0.000663760981044686","-0.000118405218881734","-0.00157598768969751","0.00085978865521867","-0.00133140794538534","0.000311893570212135","-0.000663760981044686","-0.000118405218881734","-0.0348747274263822","0.159022741270181","0.0306804519812889","0.0288120892588083","0.0314347492061992","0.0360176399222051","0.0351707576489143","0.0338629388207511","0.0322194827551436","0.0333813851826564","0.0367332734000773","0.0364481089680408","0.103730115886269","0.11826263155469","0.061926244860044","0.0198689719653454","0.0363185613422795","0.968780487804878","0.965853658536585","0.970731707317073","0.955121951219512","0.960975609756098","1",NA,"0.031219512195122","0.99609756097561",NA,NA,"0.0292682926829268","0.240975609756098",NA,"0.0419512195121951",NA,NA,"0","1","0.205"
