,Cond.,Rho12,a.p.cs,b.s,cp.p.cs,K,beta,postVar,Method,a.para,cp.para,b.para,beta.para,a.bias,cp.bias,b.bias,ab.bias,beta.bias,a.Ebias,cp.Ebias,b.Ebias,ab.Ebias,beta.Ebias,a.empSE,cp.empSE,b.empSE,beta.empSE,a.meanSE,cp.meanSE,b.meanSE,beta.meanSE,a.seRbias,cp.seRbias,b.seRbias,beta.seRbias,a.CoverageRate,cp.CoverageRate,b.CoverageRate,beta.CoverageRate,ab.CoverageRate,a.power,a.typeIerror,cp.power,cp.typeIerror,b.power,b.typeIerror,beta.power,beta.typeIerror,ab.power,ab.typeIerror,ConvergenceRate,posDefRate
207,Cond15,0.9,0.6,0.3,0,5,0,1,2,0.139250817,0.03760401,0.015106862,-4.09E-05,0.002607112,-0.0004127,-0.001172769,-0.000127697,0.001229491,0.009361208,-0.0004127,-0.077631572,-0.030351333,0.001229491,0.053969345,0.06480576,0.052303891,0.082014969,0.057290282,0.065499688,0.057444352,0.077533909,0.061533753,0.010707816,0.098280667,-0.054637109,0.95,0.954807692,0.9625,0.953846154,0.999038462,0.686538462,NA,NA,0.096153846,0.047115385,NA,NA,0.046153846,0.005769231,NA,1,0.208
208,Cond16,0.9,0.6,0.3,0.6,5,0,1,2,0.139215799,0.18387645,0.015591522,-0.000277502,0.003436298,-0.001297329,0.001857403,0.000304743,-0.000873341,0.012341625,-0.00352772,0.119129015,0.070198368,-0.000873341,0.054392755,0.068617956,0.048434691,0.088900494,0.057177538,0.065015471,0.055912844,0.078683403,0.051197679,-0.052500623,0.154396629,-0.114927266,0.949868074,0.937554969,0.970096746,0.948109059,0.999120493,0.671943712,NA,0.799472296,NA,0.040457344,NA,NA,0.052770449,0.005277045,NA,1,0.2274
209,Cond17,0.45,0,0,0,5,0.1,1,2,-0.000335338,0.001220973,0.000264791,0.104858158,0.003983961,-0.002336789,0.000563625,0.000201435,0.000990219,0.003983961,-0.002336789,0.000563625,0.000201435,0.009443418,0.070605993,0.083582587,0.050790269,0.104945497,0.066290988,0.072962279,0.056894555,0.0853113,-0.061113871,-0.127063649,0.120186123,-0.187089465,0.901515152,0.914335664,0.962121212,0.914918415,1,NA,0.099067599,NA,0.084498834,NA,0.037296037,0.368881119,NA,NA,0,1,0.3432
210,Cond18,0.45,0,0,0.6,5,0.1,1,2,8.01E-05,0.311593773,-0.000669951,0.103025231,0.007615929,-0.002906481,0.001852544,-0.000326572,-0.003766324,0.007615929,-0.004663894,0.001852544,-0.000326572,-0.036557293,0.065934286,0.082115389,0.04980702,0.102634752,0.064609252,0.068722938,0.05606849,0.081341088,-0.020096282,-0.163093074,0.125714606,-0.207470306,0.932489451,0.907775769,0.96503918,0.915611814,1,NA,0.067510549,0.96503918,NA,NA,0.035563593,0.364074744,NA,NA,0,1,0.3318
211,Cond19,0.45,0,0.3,0,5,0.1,1,2,-0.000335019,0.00033808,0.082035292,0.10490721,0.006794181,-0.000267139,-0.000304413,0.000389851,-0.006903224,0.006794181,-0.000267139,-0.003710753,0.000389851,-0.065803139,0.067634893,0.079660696,0.051555657,0.100094518,0.066381966,0.073667232,0.05622765,0.086331575,-0.018524856,-0.075237395,0.090620371,-0.137499473,0.928359976,0.905861456,0.96151569,0.911190053,1,NA,0.073416223,NA,0.094138544,0.32267614,NA,0.330965068,NA,NA,0.001776199,1,0.3378
212,Cond20,0.45,0,0.3,0.6,5,0.1,1,2,0.000173464,0.313421392,0.081856597,0.102883112,0.001105025,-0.008278519,0.000184655,0.000161928,0.001782426,0.001105025,-0.013206691,0.00225584,0.000161928,0.017324766,0.069011601,0.078044226,0.048583796,0.10373686,0.064489441,0.068369051,0.055379248,0.083142015,-0.065527535,-0.123970415,0.139870744,-0.198529669,0.910714286,0.903940887,0.963054187,0.899014778,1,NA,0.089285714,0.959975369,NA,0.314655172,NA,0.358990148,NA,NA,0.006157635,1,0.3248
213,Cond21,0.45,0.6,0,0,5,0.1,1,2,0.313351492,-5.06E-05,-0.000260597,0.105032641,-0.013524341,-0.003202208,-0.000376977,-0.000731689,-0.004159437,-0.021580145,-0.003202208,-0.000376977,-0.000731689,-0.039601379,0.066971708,0.085239778,0.05483631,0.109392061,0.061698938,0.076333513,0.061178457,0.087062227,-0.078731296,-0.104484845,0.11565598,-0.204126639,0.910749186,0.902931596,0.964820847,0.897068404,1,0.985667752,NA,NA,0.097068404,NA,0.035830619,0.332899023,NA,NA,0.016286645,1,0.307
214,Cond22,0.45,0.6,0,0.6,5,0.1,1,2,0.313677582,0.314971939,0.000209213,0.103484301,-0.01440057,-0.013318935,-0.000631069,-0.000621992,-0.000859522,-0.022954414,-0.021143051,-0.000631069,-0.000621992,-0.008305823,0.064042474,0.079986788,0.052156517,0.103041139,0.060762743,0.071315593,0.059623827,0.080515695,-0.051211818,-0.10840784,0.143171188,-0.218606325,0.912873862,0.901170351,0.970091027,0.897919376,1,0.993498049,NA,0.954486346,NA,NA,0.029908973,0.381014304,NA,NA,0.017555267,1,0.3076
215,Cond23,0.45,0.6,0.3,0,5,0.1,1,2,0.313397203,0.070609204,0.082530248,0.10470478,-0.00281287,-0.006120148,-0.001230753,-0.000669229,-0.005757696,-0.004487708,-0.006120148,-0.014912756,-0.012937085,-0.054989807,0.062527423,0.089382595,0.054788645,0.114303982,0.061845968,0.076547849,0.06009355,0.085983401,-0.010898495,-0.143593352,0.096824896,-0.247765481,0.915588417,0.906962415,0.961182994,0.902033272,0.999383857,0.993838571,NA,NA,0.209488601,0.290203327,NA,0.34935305,NA,0.21749846,NA,1,0.3246
216,Cond24,0.45,0.6,0.3,0.6,5,0.1,1,2,0.313218921,0.37919537,0.082319639,0.103225152,-0.005950255,-0.008050921,-0.000385046,-0.000912328,-0.005561183,-0.009498556,-0.010615796,-0.004677452,-0.017691695,-0.053874302,0.064710487,0.079301871,0.051224239,0.102057762,0.059035734,0.069293911,0.058478088,0.077785245,-0.087694488,-0.126200797,0.141609688,-0.237831175,0.900700191,0.91024825,0.959261617,0.896880968,1,0.994271165,NA,0.983450032,NA,0.283895608,NA,0.386378103,NA,0.265436028,NA,1,0.3142
217,Cond25,0.9,0,0,0,5,0.1,1,2,-0.000143395,-0.000487279,0.000604124,0.044964614,0.003928175,-0.00312778,-0.001699036,7.17E-05,0.00553057,0.003928175,-0.00312778,-0.001699036,7.17E-05,0.122998268,0.055778421,0.065053421,0.051096584,0.08468515,0.058756878,0.066093462,0.056929761,0.079146993,0.053398028,0.015987493,0.114159809,-0.065397024,0.951016636,0.954713494,0.96025878,0.953789279,1,NA,0.048983364,NA,0.046210721,NA,0.038817006,0.130314233,NA,NA,0,1,0.2164
218,Cond26,0.9,0,0,0.6,5,0.1,1,2,0.000368873,0.140830228,-7.29E-05,0.051042144,0.004223975,-0.012010299,0.001912083,-0.00029329,-0.00176854,0.004223975,-0.042641054,0.001912083,-0.00029329,-0.034648623,0.05247659,0.062620457,0.048777587,0.084939547,0.058393071,0.065529343,0.056052863,0.078853389,0.112745155,0.046452652,0.149152025,-0.071652819,0.964150943,0.95,0.970754717,0.944339623,1,NA,0.03490566,0.573584906,NA,NA,0.029245283,0.136792453,NA,NA,0,1,0.212
219,Cond27,0.9,0,0.3,0,5,0.1,1,2,0.000669795,0.000567337,0.015059231,0.045484515,-0.001965022,0.001212699,0.002985409,-0.000136474,-0.005481147,-0.001965022,0.001212699,0.198244455,-0.000136474,-0.120505791,0.053906695,0.065509689,0.049920218,0.085685944,0.058551608,0.065489679,0.056750471,0.079317325,0.086165798,-0.000305447,0.136823383,-0.074325123,0.951704545,0.946969697,0.964962121,0.944128788,1,NA,0.044507576,NA,0.053977273,0.045454545,NA,0.113636364,NA,NA,0,1,0.2112
220,Cond28,0.9,0,0.3,0.6,5,0.1,1,2,0.000167113,0.142058655,0.015777935,0.051294376,0.010566364,-0.010550544,0.001371002,0.000114836,-2.39E-05,0.010566364,-0.037134465,0.086893626,0.000114836,-0.00046636,0.052087512,0.065527583,0.049613587,0.091438268,0.058366677,0.065791558,0.056053726,0.079224945,0.120550283,0.004028455,0.129805956,-0.133569056,0.959737828,0.948501873,0.965355805,0.941947566,1,NA,0.040262172,0.600187266,NA,0.04494382,NA,0.138576779,NA,NA,0,1,0.2136
221,Cond29,0.9,0.6,0,0,5,0.1,1,2,0.138841011,-0.000362808,-0.000129999,0.045527208,-0.001015676,0.002756232,0.002396596,0.000852989,0.002604497,-0.003657695,0.002756232,0.002396596,0.000852989,0.057207491,0.052434612,0.067335578,0.050731294,0.086588608,0.100529473,0.106010332,0.097632916,0.11943826,0.917235001,0.574358381,0.924510638,0.379376144,0.954376164,0.948789572,0.968342644,0.938547486,1,0.670391061,NA,NA,0.051210428,NA,0.031657356,0.115456238,NA,NA,0.006517691,1,0.2148
222,Cond30,0.9,0.6,0,0.6,5,0.1,1,2,0.139084164,0.141223783,-0.000448272,0.05122919,0.001891667,-0.004108156,0.000769253,-0.000216054,-0.001627399,0.006800439,-0.014544846,0.000769253,-0.000216054,-0.031767034,0.051897101,0.066146366,0.049934337,0.089925983,0.057564935,0.064675957,0.056761074,0.077568755,0.109212913,-0.022229635,0.136714283,-0.137415549,0.9572284,0.94867408,0.975192472,0.934987169,1,0.673224979,NA,0.621899059,NA,NA,0.024807528,0.141146279,NA,NA,0.000855432,1,0.2338
223,Cond31,0.9,0.6,0.3,0,5,0.1,1,2,0.139737668,0.037598168,0.014563381,0.044987465,-0.000969533,0.005332175,0.00510494,0.001453287,0.003663013,-0.003469119,0.005332175,0.350532631,0.357063773,0.081422972,0.053047862,0.066350925,0.050818608,0.08293993,0.057841576,0.065446536,0.057423798,0.078916906,0.090365821,-0.013630398,0.129975818,-0.04850527,0.960386473,0.941062802,0.956521739,0.937198068,1,0.692753623,NA,NA,0.115942029,0.055072464,NA,0.128502415,NA,0.008695652,NA,1,0.207
224,Cond32,0.9,0.6,0.3,0.6,5,0.1,1,2,0.139139801,0.187742429,0.01555762,0.055499474,-0.00255656,-0.002137431,0.003396637,0.001014013,0.005291088,-0.009187019,-0.005692456,0.218326232,0.23421731,0.095335825,0.054804207,0.069618836,0.050123614,0.088329425,0.057850591,0.065812712,0.056271888,0.078338301,0.055586683,-0.054670895,0.122662234,-0.11311207,0.948160535,0.93812709,0.967391304,0.934782609,0.99916388,0.663879599,NA,0.798494983,NA,0.04180602,NA,0.18729097,NA,0.010869565,NA,1,0.2392
225,Cond33,0.45,0,0,0,10,0,1,2,-0.000363657,-0.0002962,0.000190444,-6.19E-05,0.005275782,-0.000903109,4.67E-05,-5.26E-05,6.67E-05,0.005275782,-0.000903109,4.67E-05,-5.26E-05,6.67E-05,0.048215203,0.052144686,0.037444957,0.058254918,0.047177614,0.048693404,0.03922272,0.052324471,-0.021519936,-0.066186658,0.047476694,-0.101801655,0.928145942,0.920327625,0.953090097,0.912137007,1,NA,0.071854058,NA,0.080416977,NA,0.046909903,NA,0.088235294,NA,0.000372301,1,0.5372
226,Cond34,0.45,0,0,0.6,10,0,1,2,0.00028462,0.313243626,-0.000630759,0.000241522,-0.00098259,-0.008224413,-0.000266287,-0.000162852,6.67E-05,-0.00098259,-0.013127822,-0.000266287,-0.000162852,6.67E-05,0.047845532,0.047901756,0.034736966,0.053852624,0.045728383,0.044739148,0.03830063,0.048593323,-0.044249672,-0.066022786,0.102589976,-0.097660999,0.920992366,0.921374046,0.964122137,0.917557252,1,NA,0.078244275,0.999618321,NA,NA,0.036259542,NA,0.082824427,NA,0,1,0.524
227,Cond35,0.45,0,0.3,0,10,0,1,2,-8.33E-05,-0.000412777,0.082450769,0.000323962,0.002405935,0.00487603,0.000255329,0.000284131,-0.002097921,0.002405935,0.00487603,0.003096742,0.000284131,-0.002097921,0.048458665,0.050003772,0.036153923,0.058123519,0.047084896,0.048227718,0.039041902,0.051988333,-0.028349295,-0.035518396,0.079880109,-0.105554278,0.923592993,0.922102124,0.963473723,0.923220276,1,NA,0.076407007,NA,0.07864331,0.567648155,NA,NA,0.077525158,NA,0.008199776,1,0.5366
228,Cond36,0.45,0,0.3,0.6,10,0,1,2,0.000117732,0.313494383,0.08167693,6.04E-05,0.001955172,-0.009281268,0.001314182,8.11E-05,0.001693432,0.001955172,-0.014802926,0.016090002,8.11E-05,0.001693432,0.048684783,0.048808131,0.035295609,0.0546428,0.045997456,0.044970684,0.038182514,0.0484304,-0.055198485,-0.078623101,0.081792176,-0.113691102,0.920903955,0.911487759,0.95819209,0.91826742,1,NA,0.079096045,0.998870056,NA,0.576271186,NA,NA,0.08173258,NA,0.010546139,1,0.531
229,Cond37,0.45,0.6,0,0,10,0,1,2,0.313025971,0.000230457,-0.000551222,-2.12E-05,-0.008966448,-0.00086268,0.000595555,0.000382702,0.001419114,-0.01432221,-0.00086268,0.000595555,0.000382702,0.001419114,0.046087651,0.053162304,0.038287972,0.059944953,0.043850339,0.050572219,0.042380411,0.051306443,-0.048544722,-0.048720329,0.106885761,-0.144107371,0.92141527,0.924022346,0.963873371,0.910242086,1,0.999627561,NA,NA,0.074487896,NA,0.03575419,NA,0.089757914,NA,0.026070764,1,0.537
230,Cond38,0.45,0.6,0,0.6,10,0,1,2,0.313123519,0.313006389,3.51E-05,-0.00014645,-0.01349799,-0.006929917,0.002001511,0.001108127,5.83E-05,-0.021553779,-0.011069929,0.002001511,0.001108127,5.83E-05,0.046572997,0.050485285,0.037451651,0.05406485,0.042919857,0.047440583,0.04152356,0.047252724,-0.078439018,-0.060308688,0.108724421,-0.125999155,0.910658307,0.917711599,0.968260188,0.909874608,1,1,NA,0.99960815,NA,NA,0.031739812,NA,0.090517241,NA,0.027821317,1,0.5104
231,Cond39,0.45,0.6,0.3,0,10,0,1,2,0.31335793,0.068891116,0.082245852,-0.000502977,-0.009767992,-0.001526875,0.000474477,-0.000457516,0.000563309,-0.015585998,-0.001526875,0.005769003,-0.008876095,0.000563309,0.046033578,0.052155487,0.039221948,0.058538809,0.043712203,0.050434027,0.04193093,0.051150103,-0.050427865,-0.033006315,0.069068008,-0.126218929,0.929072486,0.930631333,0.958300857,0.911535464,0.999610288,1,NA,NA,0.308651598,0.504286828,NA,NA,0.090023383,0.468043648,NA,1,0.5132
232,Cond40,0.45,0.6,0.3,0.6,10,0,1,2,0.313749557,0.380290361,0.081926178,-0.00039762,-0.008433092,-0.010219784,0.002593543,0.00087217,-0.000332781,-0.013439209,-0.013436817,0.031657077,0.016965439,-0.000332781,0.044813906,0.047711402,0.03616046,0.053281015,0.042222891,0.045569528,0.04040326,0.045069426,-0.057817212,-0.044892284,0.117332579,-0.154118479,0.925367508,0.926498304,0.9596683,0.902751602,1,1,NA,1,NA,0.564266868,NA,NA,0.09762533,0.56690539,NA,1,0.5306
233,Cond41,0.9,0,0,0,10,0,1,2,0.000208829,-2.53E-05,0.000358746,-0.000121009,0.00450854,-0.002052199,0.000592435,-1.76E-05,-0.001185136,0.00450854,-0.002052199,0.000592435,-1.76E-05,-0.001185136,0.037118395,0.040127346,0.034415396,0.045402481,0.040768096,0.041938648,0.039018111,0.045583994,0.098325947,0.045138853,0.133739987,0.003997861,0.962962963,0.950384347,0.975541579,0.953179595,1,NA,0.037037037,NA,0.049615653,NA,0.023060797,NA,0.046820405,NA,0,1,0.2862
234,Cond42,0.9,0,0,0.6,10,0,1,2,-0.000194463,0.139226725,0.000131061,4.27E-05,-0.000336278,0.002900522,-8.34E-05,-8.28E-05,-0.00048103,-0.000336278,0.010416542,-8.34E-05,-8.28E-05,-0.00048103,0.03798805,0.041824643,0.036086412,0.045274209,0.040380966,0.041888229,0.038711806,0.045687426,0.062991274,0.001520285,0.072752998,0.009126973,0.956465237,0.947368421,0.961013645,0.946718648,1,NA,0.044184535,0.910331384,NA,NA,0.039636127,NA,0.053281352,NA,0,1,0.3078
235,Cond43,0.9,0,0.3,0,10,0,1,2,-0.000156755,-0.000165738,0.014811429,0.000377688,-0.00294352,0.000321639,0.001097692,2.56E-05,-0.000357914,-0.00294352,0.000321639,0.074111168,2.56E-05,-0.000357914,0.036381504,0.039495457,0.036788379,0.045818216,0.040506507,0.041957393,0.039145037,0.045353042,0.113381864,0.062334664,0.064059849,-0.010152581,0.965493444,0.955831608,0.956521739,0.956521739,1,NA,0.035196687,NA,0.044168392,0.062111801,NA,NA,0.043478261,NA,0,1,0.2898
236,Cond44,0.9,0,0.3,0.6,10,0,1,2,-0.00017966,0.13940775,0.015615282,0.000147136,-0.003010543,0.000249242,0.000390307,-2.72E-05,-0.000552883,-0.003010543,0.000893933,0.024995162,-2.72E-05,-0.000552883,0.037900939,0.042142961,0.034733166,0.045783314,0.040659501,0.041647201,0.038813175,0.045067807,0.072783482,-0.011763761,0.117467226,-0.015628116,0.960415315,0.941596366,0.966904607,0.948734588,1,NA,0.040882544,0.903309539,NA,0.051914341,NA,NA,0.051265412,NA,0,1,0.3082
237,Cond45,0.9,0.6,0,0,10,0,1,2,0.139286215,-0.000110394,-4.51E-05,-1.07E-05,0.003081328,-0.000725433,0.001435756,0.000449318,-0.001714776,0.011061138,-0.000725433,0.001435756,0.000449318,-0.001714776,0.037670264,0.040323599,0.035961861,0.045815563,0.040501467,0.042524662,0.039708122,0.046162929,0.075157513,0.054584984,0.104173182,0.007581831,0.954912517,0.958950202,0.971063257,0.948855989,1,0.931359354,NA,NA,0.041049798,NA,0.028936743,NA,0.051144011,NA,0.008748318,1,0.2972
238,Cond46,0.9,0.6,0,0.6,10,0,1,2,0.139025089,0.139308207,-0.000267147,-0.000596859,0.004408851,-0.000171903,-0.000398296,-9.64E-05,-0.001558926,0.015856313,-0.000616989,-0.000398296,-9.64E-05,-0.001558926,0.039184386,0.039520793,0.035598658,0.045491347,0.03992236,0.04205396,0.039133046,0.045266005,0.018833356,0.064097077,0.099284309,-0.004953512,0.948043618,0.951892239,0.968569596,0.952533675,1,0.935856318,NA,0.91533034,NA,NA,0.031430404,NA,0.046824888,NA,0.008338679,1,0.3118
239,Cond47,0.9,0.6,0.3,0,10,0,1,2,0.13903905,0.039114551,0.014170903,0.000261231,0.003605165,-0.00052529,-0.000623364,-7.79E-05,-0.000358016,0.012964575,-0.00052529,-0.043989035,-0.019776534,-0.000358016,0.038351888,0.041468104,0.035762638,0.046248997,0.040148392,0.042444571,0.039592719,0.045432146,0.046842628,0.023547432,0.107097268,-0.017662023,0.945659377,0.94963552,0.962889331,0.946322068,1,0.931080186,NA,NA,0.150430749,0.041086812,NA,NA,0.053677932,0.017229954,NA,1,0.3018
240,Cond48,0.9,0.6,0.3,0.6,10,0,1,2,0.138750379,0.183872039,0.015061333,-0.000225264,0.003396705,-2.07E-05,0.000585027,0.00016364,-0.001147347,0.012240346,-5.63E-05,0.038842976,0.039152804,-0.001147347,0.038182264,0.041136526,0.035821052,0.045783224,0.039756045,0.041932037,0.039210275,0.044940958,0.041217595,0.019338306,0.094615396,-0.018396819,0.955176768,0.950757576,0.961489899,0.945075758,0.999368687,0.940656566,NA,0.986111111,NA,0.053661616,NA,NA,0.053661616,0.022727273,NA,1,0.3168
241,Cond49,0.45,0,0,0,10,0.1,1,2,-0.000255391,-0.001497878,0.000203862,0.104611699,-6.25E-05,0.002385584,-0.000253634,-6.92E-06,-0.001608386,-6.25E-05,0.002385584,-0.000253634,-6.92E-06,-0.015374824,0.048780732,0.050756235,0.035943188,0.056786813,0.046621006,0.048048293,0.039182856,0.052463426,-0.044274144,-0.053351915,0.09013301,-0.076133639,0.927164623,0.924563359,0.96432553,0.927907841,1,NA,0.073578595,NA,0.075436641,NA,0.034931252,0.548123374,NA,NA,0,1,0.5382
242,Cond50,0.45,0,0,0.6,10,0.1,1,2,0.000112387,0.312685976,0.000541047,0.103045312,0.001066961,-0.01039834,-0.001272124,-0.000271976,-0.001072614,0.001066961,-0.016627449,-0.001272124,-0.000271976,-0.010409149,0.04785046,0.048471123,0.035273713,0.052883162,0.045593433,0.04463899,0.038566972,0.048237574,-0.047168339,-0.079060129,0.093362983,-0.087846271,0.921436588,0.917321362,0.963337074,0.919566031,1,NA,0.079311635,0.999625889,NA,NA,0.037037037,0.594837262,NA,NA,0,1,0.5346
243,Cond51,0.45,0,0.3,0,10,0.1,1,2,1.23E-05,-0.001559385,0.082342497,0.104486463,-0.001581505,0.00511559,0.000400895,-0.000166525,-0.000539482,-0.001581505,0.00511559,0.004868634,-0.000166525,-0.00516318,0.049196638,0.051086361,0.036893267,0.055499096,0.046596079,0.04796156,0.039013728,0.051837326,-0.052860507,-0.061167031,0.057475554,-0.06597891,0.925283019,0.913584906,0.956981132,0.926037736,1,NA,0.074339623,NA,0.08490566,0.568301887,NA,0.548679245,NA,NA,0.010943396,1,0.53
244,Cond52,0.45,0,0.3,0.6,10,0.1,1,2,6.77E-05,0.312076583,0.081782463,0.103496768,0.002053461,-0.005385687,-0.000976953,4.42E-05,0.000398174,0.002053461,-0.00862879,-0.011945754,4.42E-05,0.003847213,0.048378357,0.04706635,0.035109632,0.053542876,0.045870995,0.044583029,0.03823749,0.048830866,-0.051828175,-0.052762134,0.089088333,-0.088004428,0.916634354,0.918960838,0.961225281,0.927103528,1,NA,0.083365646,0.999612253,NA,0.573478092,NA,0.599457154,NA,NA,0.010469174,1,0.5158
245,Cond53,0.45,0.6,0,0,10,0.1,1,2,0.313375811,-0.000731121,0.000342264,0.104480086,-0.008323681,0.001116065,-0.00040603,-0.000181875,-0.000622838,-0.013280669,0.001116065,-0.00040603,-0.000181875,-0.005961307,0.045633298,0.053086191,0.039142957,0.058581295,0.043628196,0.050456761,0.042377835,0.051087948,-0.043939449,-0.049531346,0.082642648,-0.127913644,0.918827508,0.925967681,0.963923337,0.908680947,1,1,NA,NA,0.074783916,NA,0.035700864,0.570462232,NA,NA,0.030439684,1,0.5322
246,Cond54,0.45,0.6,0,0.6,10,0.1,1,2,0.313590572,0.313758756,0.00020991,0.103005741,-0.006664788,-0.010911955,0.00122906,0.000633718,-0.001529153,-0.010626575,-0.017389085,0.00122906,0.000633718,-0.014845321,0.046113069,0.051493,0.037679238,0.053066917,0.042808428,0.047385558,0.041583779,0.047125188,-0.071663876,-0.079767003,0.103625804,-0.111966718,0.908663269,0.915719326,0.965111721,0.916111329,1,1,NA,0.999215994,NA,NA,0.034496276,0.600548804,NA,NA,0.027832223,1,0.5102
247,Cond55,0.45,0.6,0.3,0,10,0.1,1,2,0.313834205,0.069077846,0.082966956,0.104909412,-0.013281115,0.004035566,-0.001779755,-0.002141759,-0.001691402,-0.021159445,0.004035566,-0.021451372,-0.041127762,-0.016122498,0.045707099,0.05235858,0.037961684,0.05730861,0.043651982,0.050288073,0.041976159,0.051377172,-0.044962755,-0.039544753,0.105750709,-0.103499946,0.925840979,0.914373089,0.96559633,0.914373089,1,1,NA,NA,0.312308869,0.49235474,NA,0.559250765,NA,0.45795107,NA,1,0.5232
248,Cond56,0.45,0.6,0.3,0.6,10,0.1,1,2,0.313353362,0.378869622,0.082107776,0.102874296,-0.009000518,-0.006995825,0.000120611,-0.000725941,-0.001543884,-0.01436161,-0.009232497,0.001468941,-0.014107585,-0.015007483,0.045451363,0.048455299,0.036122836,0.05113964,0.042258986,0.045327856,0.040398213,0.044742969,-0.070237222,-0.064542833,0.118356641,-0.125082437,0.919478528,0.921395706,0.96357362,0.915260736,0.998849693,1,NA,1,NA,0.532592025,NA,0.654141104,NA,0.538726994,NA,1,0.5216
249,Cond57,0.9,0,0,0,10,0.1,1,2,0.000128478,-0.001139572,0.000393518,0.045638696,0.005472545,0.007100164,0.000120669,4.46E-05,0.003897423,0.005472545,0.007100164,0.000120669,4.46E-05,0.085397325,0.0381167,0.042460662,0.034928189,0.045579597,0.040723196,0.0421654,0.039210965,0.045733907,0.068382006,-0.006953774,0.122616624,0.003385503,0.95577056,0.935729095,0.968901175,0.95162405,1,NA,0.04422944,NA,0.064270905,NA,0.031098825,0.213545266,NA,NA,0,1,0.2894
250,Cond58,0.9,0,0,0.6,10,0.1,1,2,-2.81E-05,0.141483431,0.000219745,0.051079592,0.000780988,0.003425225,0.00012541,-1.70E-05,-0.000938812,0.000780988,0.012104686,0.00012541,-1.70E-05,-0.018379389,0.037878409,0.041977755,0.035504631,0.045007261,0.040567764,0.041536068,0.03895938,0.045195111,0.070999681,-0.010521945,0.097304199,0.004173789,0.955823293,0.946452477,0.961178046,0.948460509,1,NA,0.044176707,0.913654618,NA,NA,0.038821954,0.240294511,NA,NA,0,1,0.2988
251,Cond59,0.9,0,0.3,0,10,0.1,1,2,0.000210222,-0.000264662,0.015132197,0.045149753,-0.000445349,0.001995863,-0.000827618,1.92E-05,0.001570748,-0.000445349,0.001995863,-0.05469252,1.92E-05,0.034789728,0.038250696,0.041303529,0.035617739,0.046485661,0.040649251,0.042315121,0.039004116,0.045740559,0.062706188,0.024491659,0.095075595,-0.016028635,0.967155835,0.950384347,0.961565339,0.951083159,1,NA,0.032844165,NA,0.048916841,0.056603774,NA,0.220824598,NA,NA,0,1,0.2862
252,Cond60,0.9,0,0.3,0.6,10,0.1,1,2,-6.88E-05,0.141315518,0.01546099,0.050549362,0.000910387,0.004075476,0.000189198,6.59E-05,-0.000430887,0.000910387,0.014419775,0.012237124,6.59E-05,-0.008524088,0.036274886,0.041384335,0.035604029,0.045372385,0.040608959,0.041886356,0.038726825,0.045387873,0.1194786,0.012130709,0.087709058,0.000341357,0.968379447,0.939393939,0.966403162,0.954545455,1,NA,0.031620553,0.91370224,NA,0.054018445,NA,0.22859025,NA,NA,0,1,0.3036
253,Cond61,0.9,0.6,0,0,10,0.1,1,2,0.139259488,0.000852711,0.000460509,0.045172115,0.002144406,0.001099927,0.000545929,0.000156235,-0.002178807,0.007699316,0.001099927,0.000545929,0.000156235,-0.048233449,0.038690645,0.040380154,0.03659367,0.046685245,0.040385454,0.042403852,0.039615812,0.045473343,0.043804095,0.050116156,0.082586449,-0.025958999,0.944841012,0.953277093,0.96430889,0.946138871,1,0.926022064,NA,NA,0.046073978,NA,0.03569111,0.192731992,NA,NA,0.011031798,1,0.3082
254,Cond62,0.9,0.6,0,0.6,10,0.1,1,2,0.139545003,0.140800953,-8.09E-05,0.051094264,0.004887592,0.002445265,0.001551697,0.000381891,0.000769132,0.017512601,0.008683409,0.001551697,0.000381891,0.015053205,0.037710972,0.041555797,0.035470391,0.046876014,0.039806794,0.042269085,0.039018324,0.045333742,0.055575915,0.017164605,0.100025228,-0.032901088,0.947882736,0.946579805,0.958306189,0.939413681,1,0.945276873,NA,0.907491857,NA,NA,0.041693811,0.245602606,NA,NA,0.011074919,1,0.307
255,Cond63,0.9,0.6,0.3,0,10,0.1,1,2,0.138595921,0.039234858,0.015013353,0.045982381,0.003604963,0.003150468,-0.00127337,-0.000346196,0.001302653,0.0130053,0.003150468,-0.084815835,-0.083188503,0.028329388,0.038531143,0.04198213,0.036830421,0.044844395,0.040127771,0.042699184,0.03970193,0.045446932,0.041437331,0.017079959,0.077965678,0.013436172,0.951282051,0.953205128,0.96474359,0.954487179,1,0.932692308,NA,NA,0.170512821,0.057692308,NA,0.209615385,NA,0.017307692,NA,1,0.312
256,Cond64,0.9,0.6,0.3,0.6,10,0.1,1,2,0.139168046,0.187461411,0.015667662,0.055490681,0.002505484,0.002207651,0.000125857,5.99E-06,0.00316539,0.009001649,0.005888282,0.008032885,0.001373945,0.057043639,0.037821405,0.040771179,0.035782505,0.046143773,0.039869837,0.041872363,0.039019293,0.044597091,0.05416066,0.027008866,0.09045727,-0.033518759,0.953883495,0.952063107,0.961165049,0.943567961,1,0.942961165,NA,0.983616505,NA,0.052184466,NA,0.315533981,NA,0.017597087,NA,1,0.3296
