,Cond.,Rho,HetInd,a.p.cs,b.s,K,Nbar,postVar,missingRate,Method,a.para,cp.para,b.para,beta1.para,a.bias,cp.bias,b.bias,ab.bias,beta1.bias,beta2.bias,a.Ebias,cp.Ebias,b.Ebias,ab.Ebias,beta1.Ebias,beta2.Ebias,a.empSE,cp.empSE,b.empSE,beta1.empSE,beta2.empSE,a.meanSE,cp.meanSE,b.meanSE,beta1.meanSE,beta2.meanSE,a.seRbias,cp.seRbias,b.seRbias,beta1.seRbias,beta2.seRbias,a.CoverageRate,cp.CoverageRate,b.CoverageRate,beta1.CoverageRate,beta2.CoverageRate,ab.CoverageRate,a.power,a.typeIerror,cp.power,cp.typeIerror,b.power,b.typeIerror,beta1.power,beta1.typeIerror,beta2.power,beta2.typeIerror,ab.power,ab.typeIerror,ConvergenceRate,posDefRate
348,Cond252,0.45,1,0.6,0.3,5,120,1.5,0.6,PSMMA,0.298529435,0.363079489,0.109730856,0.100624843,0.143880256,-0.043671008,0.123426849,0.016187229,0.074413931,0.19396023,0.240981691,-0.060139735,1.124814416,0.247073745,0.739518486,5.25911858,1.033932628,0.077608934,0.650355968,1.485169897,0.628422383,1.922048442,0.071061473,0.627362881,2.57161744,0.660102814,0.858968747,-0.084364791,-0.035354618,0.731530813,0.05041264,0.866666667,0.927777778,0.927777778,0.883333333,0.966666667,0.983333333,0.25,NA,0.983333333,NA,0.088888889,NA,0.1,NA,0.044444444,NA,0.122222222,NA,1,0.036
349,Cond253,0.9,1,0,0,5,120,1.5,0.6,PSMMA,-0.000179341,0.14211223,0.000174707,0.044756576,-0.047287242,0.014753295,0.024568991,-0.017640297,0.320834038,0.202583781,-0.047287242,0.051907198,0.024568991,-0.017640297,7.168422361,8.452689463,1.25856556,0.06606222,0.803427362,1.506589103,1.25048852,1.273085708,0.069497855,0.845596016,1.81247681,1.563703789,0.011537061,0.052006047,0.052485957,0.203033267,0.250474326,0.97235023,0.953917051,0.97235023,0.98156682,0.99078341,1,NA,0.02764977,0.608294931,NA,NA,0.02764977,0.032258065,NA,0.01843318,NA,NA,0.013824885,1,0.0434
350,Cond254,0.9,1,0,0.3,5,120,1.5,0.6,PSMMA,-0.000354916,0.142521956,0.073292821,0.04535335,0.128381631,-0.001413139,0.109587393,-0.023089749,0.238062314,0.096181734,0.128381631,-0.004957619,1.49519955,-0.023089749,5.249056911,3.829766898,1.131490203,0.068251053,1.002570024,1.469881136,1.279424985,1.388414887,0.070107438,1.173361012,1.862951719,1.643719689,0.227067529,0.027199364,0.170353176,0.267416577,0.284733148,0.991266376,0.938864629,0.973799127,0.986899563,0.973799127,1,NA,0.008733624,0.541484716,NA,0.03930131,NA,0.008733624,NA,0.030567686,NA,NA,0.048034934,1,0.0458
351,Cond255,0.9,1,0.6,0,5,120,1.5,0.6,PSMMA,0.140577481,0.143180559,-0.000549009,0.050697955,0.132889681,-0.006651386,0.038603678,-0.003722097,0.04147588,0.106313182,0.47265636,-0.023227267,0.038603678,-0.003722097,0.818097694,4.563927231,0.633077244,0.070685611,1.24434451,0.814852186,1.497958309,0.904743863,0.075313259,1.008562575,1.147049746,1.397286584,0.42912081,0.065468022,-0.189482842,0.407678308,-0.067205959,0.953367876,0.943005181,0.984455959,0.937823834,0.994818653,1,0.077720207,NA,0.492227979,NA,NA,0.015544041,0.046632124,NA,0.005181347,NA,NA,0.041450777,1,0.0386
352,Cond256,0.9,1,0.6,0.3,5,120,1.5,0.6,PSMMA,0.141452586,0.18157626,0.072051571,0.05086562,0.098585376,-0.002399312,-0.032948275,0.013703544,0.161693928,0.270940423,0.348474987,-0.006606898,-0.457287388,0.672277468,3.178845154,11.44648834,0.722230232,0.081127555,1.195702563,1.378167266,1.360065758,0.912449087,0.072641889,1.058646451,1.610370663,1.475996389,0.263377033,-0.104596594,-0.114623918,0.168487094,0.08523899,0.941666667,0.916666667,0.979166667,0.916666667,0.983333333,0.9875,0.095833333,NA,0.6875,NA,0.0125,NA,0.058333333,NA,0.0125,NA,0.041666667,NA,1,0.048
353,Cond257,0.45,1,0,0,10,80,1.5,0.6,PSMMA,0.000683114,0.306225889,1.12110467294111e-05,0.09959903,0.053691426,-0.000938932,0.032356999,-0.034409063,0.128551282,0.158509969,0.053691426,-0.001533071,0.032356999,-0.034409063,1.290688099,4.298535586,1.195565197,0.066480552,0.595717491,0.825616683,0.786917969,0.953937907,0.251607809,3.310510537,1.29709613,2.369966324,-0.202102981,2.784682913,4.557182027,0.571063371,2.011706959,0.963541667,0.932291667,0.994791667,0.932291667,0.994791667,1,NA,0.036458333,0.979166667,NA,NA,0.005208333,0.005208333,NA,0.005208333,NA,NA,0.020833333,1,0.0384
354,Cond258,0.45,1,0,0.3,10,80,1.5,0.6,PSMMA,-0.000287532,0.306537115,0.109986507,0.099720356,-0.014924819,0.005170341,-0.017674656,-0.016982141,0.062099261,0.132996432,-0.014924819,0.008433466,-0.160698404,-0.016982141,0.622734051,3.577375271,0.384154436,0.060094637,0.627135757,0.589242071,0.710471933,0.53220391,0.061490338,0.843344449,0.739080391,1.363221731,0.385390511,0.023225056,0.344755802,0.254289922,0.91875522,0.982758621,0.936781609,0.977011494,0.931034483,0.977011494,1,NA,0.017241379,0.994252874,NA,0.034482759,NA,0.022988506,NA,0.011494253,NA,NA,0.045977011,1,0.0348
355,Cond259,0.45,1,0.6,0,10,80,1.5,0.6,PSMMA,0.300934661,0.306407348,-3.52E-05,0.099651046,-0.052157692,-0.03051787,0.084339337,0.012644837,0.107327356,0.047812272,-0.086659496,-0.049799507,0.084339337,0.012644837,1.077031907,1.288877447,0.528353765,0.068201101,0.342637617,0.779413409,0.418574956,1.145509067,0.067436478,0.331815701,2.530526326,0.408385792,1.168072118,-0.011211297,-0.031584146,2.246706174,-0.024342508,0.945205479,0.945205479,0.97260274,0.965753425,0.979452055,1,0.184931507,NA,0.965753425,NA,NA,0.02739726,0.020547945,NA,0.02739726,NA,NA,0.01369863,1,0.0292
356,Cond260,0.45,1,0.6,0.3,10,80,1.5,0.6,PSMMA,0.299914663,0.363234453,0.110663797,0.100205311,-0.149801496,-0.027534798,0.108621913,0.013445284,0.159638788,0.146116001,-0.249740201,-0.037902239,0.981548762,0.20255208,1.593117038,3.96237314,0.648051695,0.075457777,0.453484379,0.602415025,0.491234532,0.735022195,0.067360909,0.47095856,1.179667061,0.602987394,0.134203028,-0.107303288,0.038533148,0.958229811,0.227493905,0.894736842,0.953216374,0.959064327,0.888888889,0.964912281,0.964912281,0.222222222,NA,0.970760234,NA,0.058479532,NA,0.058479532,NA,0.029239766,NA,0.081871345,NA,1,0.0342
357,Cond261,0.9,1,0,0,10,80,1.5,0.6,PSMMA,0.000376274,0.142482137,0.000420671,0.045005279,0.032873911,-0.002001665,-0.004598223,-0.016597598,0.19071275,0.133741138,0.032873911,-0.007024265,-0.004598223,-0.016597598,4.237564029,5.561461346,0.702460556,0.060209243,0.764140133,0.860311725,0.817104849,1.049907683,0.062441389,0.97191323,1.800230947,1.556700557,0.494614429,0.037073142,0.271904442,1.092533317,0.905141745,0.984732824,0.969465649,0.996183206,0.973282443,0.992366412,1,NA,0.015267176,0.664122137,NA,NA,0.003816794,0.011450382,NA,0.007633588,NA,NA,0.007633588,1,0.0524
358,Cond262,0.9,1,0,0.3,10,80,1.5,0.6,PSMMA,0.000941032,0.1429505,0.07334368,0.044946871,0.109449598,-0.006595189,0.002809778,-0.012637234,0.113080131,0.192238027,0.109449598,-0.023068087,0.038309751,-0.012637234,2.515862129,7.662935664,0.574277384,0.065717397,0.658669791,0.594827103,0.590569022,0.669283625,0.064153012,0.962796864,0.964666068,1.31332596,0.165436152,-0.02380474,0.461729196,0.621758763,1.223831443,0.987903226,0.939516129,0.955645161,0.991935484,0.987903226,1,NA,0.012096774,0.641129032,NA,0.016129032,NA,0.008064516,NA,0,NA,NA,0.024193548,1,0.0496
359,Cond263,0.9,1,0.6,0,10,80,1.5,0.6,PSMMA,0.141041441,0.142488221,0.000210873,0.050118978,0.033455112,-0.012618928,0.026525982,-0.003715466,0.152994979,0.142736652,0.118600291,-0.044280601,0.026525982,-0.003715466,3.052635658,6.056648165,0.713969681,0.066474378,0.631156242,0.669864139,0.689667382,1.562488186,0.065168544,0.811722015,1.849811497,1.059658897,1.188451734,-0.019644178,0.286087281,1.761472647,0.5364782,0.958801498,0.921348315,0.985018727,0.958801498,0.981273408,1,0.048689139,NA,0.554307116,NA,NA,0.014981273,0.007490637,NA,0.011235955,NA,NA,0.026217228,1,0.0534
360,Cond264,0.9,1,0.6,0.3,10,80,1.5,0.6,PSMMA,0.139838046,0.180097193,0.072252442,0.050737697,-0.081160483,-0.003603715,0.052955568,-0.015155993,0.179604896,0.157958095,-0.290194568,-0.010004918,0.732924266,-0.750026366,3.539870876,6.391302432,0.580158435,0.06844521,0.617043443,0.526248789,0.667816308,0.829519809,0.064885494,0.792761438,1.061446968,1.050401339,0.429815994,-0.052008255,0.284774107,1.017006008,0.57288962,0.953191489,0.94893617,0.982978723,0.953191489,1,0.995744681,0.080851064,NA,0.778723404,NA,0.034042553,NA,0.021276596,NA,0,NA,0.029787234,NA,1,0.047
361,Cond265,0.45,1,0,0,10,120,1.5,0.6,PSMMA,0.000780059,0.306107009,-0.000614712,0.099770687,0.07666428,-0.00423973,0.069269932,-0.019460646,0.139663996,0.288596021,0.07666428,-0.006925242,0.069269932,-0.019460646,1.399849994,7.727685398,0.613248961,0.056910171,0.72866936,0.714340253,1.091019115,1.06942432,0.051330616,0.935990492,1.538213123,1.58313931,0.743866502,-0.098041425,0.284520174,1.153333956,0.451064687,0.956175299,0.912350598,0.988047809,0.928286853,0.980079681,1,NA,0.043824701,1,NA,NA,0.011952191,0.047808765,NA,0.003984064,NA,NA,0.043824701,1,0.0502
362,Cond266,0.45,1,0,0.3,10,120,1.5,0.6,PSMMA,0.001916423,0.306324138,0.111099678,0.099771054,-0.056365638,-0.01426613,0.047008087,-0.029668669,0.255853197,0.243634842,-0.056365638,-0.023286003,0.423116324,-0.029668669,2.564403078,6.536180541,0.768298338,0.059734512,0.553829818,0.786500083,0.586922705,0.789296924,0.053686436,0.785181398,1.147597085,1.426313418,0.027331293,-0.101249278,0.417730452,0.459118835,1.430155465,0.959854015,0.916058394,0.97810219,0.952554745,0.97080292,1,NA,0.04379562,0.99270073,NA,0.054744526,NA,0.051094891,NA,0.018248175,NA,NA,0.051094891,1,0.0548
363,Cond267,0.45,1,0.6,0,10,120,1.5,0.6,PSMMA,0.300596628,0.306372925,-0.000371854,0.10041067,-0.099734088,-0.023608722,0.094522216,0.001495388,0.18813855,0.140183255,-0.165893558,-0.038529388,0.094522216,0.001495388,1.873690804,3.822962276,0.672024093,0.058443882,0.338404086,0.536571851,0.274546414,0.812218303,0.055806256,0.336624269,1.365129847,0.344405294,0.208614856,-0.045130914,-0.005259444,1.544169701,0.254451981,0.854166667,0.927083333,0.979166667,0.885416667,0.973958333,1,0.25,NA,0.994791667,NA,NA,0.015625,0.0625,NA,0.020833333,NA,NA,0.026041667,1,0.0384
364,Cond268,0.45,1,0.6,0.3,10,120,1.5,0.6,PSMMA,0.301772033,0.363206942,0.110992771,0.099844919,-0.167804444,-0.001849106,0.063443358,-0.02230254,0.197990725,0.152430783,-0.278031801,-0.002545527,0.571599011,-0.332928251,1.982982475,4.034500604,0.615047112,0.072697015,0.361704178,0.500709011,0.293407215,0.653744611,0.05591175,0.364735025,0.725058485,0.351264738,0.062917943,-0.230893454,0.008379354,0.448063583,0.197191887,0.918032787,0.896174863,0.93989071,0.896174863,0.945355191,0.978142077,0.327868852,NA,1,NA,0.081967213,NA,0.071038251,NA,0.049180328,NA,0.163934426,NA,1,0.0366
365,Cond269,0.9,1,0,0,10,120,1.5,0.6,PSMMA,-7.27E-05,0.142510333,0.000138573,0.044755374,0.174684606,0.009884438,0.027787919,-0.019397157,0.032152771,0.175170003,0.174684606,0.034679724,0.027787919,-0.019397157,0.718411397,7.092327087,0.544413512,0.047770412,0.530266307,0.693244621,0.58937259,0.951392645,0.049841907,0.931606629,1.548970777,1.33954183,0.747555164,0.04336355,0.756865593,1.234378358,1.272826821,0.977477477,0.941441441,0.981981982,0.977477477,0.986486486,1,NA,0.022522523,0.855855856,NA,NA,0.022522523,0.009009009,NA,0,NA,NA,0.031531532,1,0.0444
366,Cond270,0.9,1,0,0.3,10,120,1.5,0.6,PSMMA,0.000547923,0.143051723,0.072842514,0.044829223,-0.069230366,0.011208133,0.038051478,-0.020152638,0.14611217,0.149665529,-0.069230366,0.039175107,0.522380076,-0.020152638,3.259306285,5.97846655,0.613525407,0.052965272,0.682132064,0.640202545,0.686232416,0.713142768,0.052050575,0.858539473,1.169880826,1.1988364,0.162368763,-0.017269755,0.258611812,0.827360475,0.746983052,0.984375,0.953125,0.98828125,0.96484375,0.98046875,1,NA,0.015625,0.8203125,NA,0.046875,NA,0.015625,NA,0.01171875,NA,NA,0.0390625,1,0.0512
367,Cond271,0.9,1,0.6,0,10,120,1.5,0.6,PSMMA,0.140738624,0.14270089,-0.000516722,0.051278476,-0.090481807,-0.00095616,-0.007445022,-0.006835176,0.118420024,0.202534876,-0.321453359,-0.003350226,-0.007445022,-0.006835176,2.309351449,8.863896417,0.613938138,0.054790827,0.536251964,0.58437595,0.601594204,1.00157211,0.053582621,0.584590093,1.213429115,1.033150767,0.631389303,-0.022051234,0.090140702,1.076452865,0.717354922,0.96097561,0.956097561,0.990243902,0.946341463,0.985365854,1,0.073170732,NA,0.809756098,NA,NA,0.009756098,0.014634146,NA,0.004878049,NA,NA,0.019512195,1,0.041
368,Cond272,0.9,1,0.6,0.3,10,120,1.5,0.6,PSMMA,0.140592709,0.180611725,0.072683851,0.050898618,-0.201436039,-0.008934562,0.080462543,-0.011884322,0.206419978,0.199277486,-0.716381525,-0.024734171,1.107020916,-0.581491918,4.055512457,8.522772088,0.790146631,0.057739293,0.423193736,0.543370504,0.517701169,1.161045613,0.053480437,0.738513828,1.309776969,1.025840876,0.469405255,-0.073760098,0.745096313,1.410467551,0.981530922,0.965065502,0.938864629,0.969432314,0.930131004,1,0.991266376,0.065502183,NA,0.886462882,NA,0.026200873,NA,0.030567686,NA,0,NA,0.043668122,NA,1,0.0458
369,Cond273,0.45,1,0,0,30,80,1.5,0.6,PSMMA,-0.000270642,0.306173539,-0.000488233,0.099472049,0.014738668,-0.010220949,0.005786739,-0.002188821,0.022032039,0.030665305,0.014738668,-0.016691431,0.005786739,-0.002188821,0.221489744,0.83691064,0.117818127,0.024098796,0.099493616,0.199461564,0.163674226,0.092649313,0.025638777,0.083988579,0.116008213,0.102414511,-0.213624295,0.063902843,-0.155839513,-0.418393145,-0.37427832,0.939349112,0.957100592,0.948224852,0.903846154,0.946745562,1,NA,0.060650888,1,NA,NA,0.051775148,0.24852071,NA,0.099112426,NA,NA,0.00295858,1,0.1352
370,Cond274,0.45,1,0,0.3,30,80,1.5,0.6,PSMMA,0.000492437,0.306396144,0.110307483,0.099869012,0.018256887,-0.014593161,0.011613482,0.000391051,0.050710583,0.024416798,0.018256887,-0.023814205,0.105282807,0.000391051,0.507770951,0.662796392,0.104292902,0.027181092,0.098739154,0.137578478,0.127389554,0.087165202,0.027569491,0.080575896,0.10149996,0.08774391,-0.164226898,0.014289322,-0.183951928,-0.262239552,-0.311215817,0.911888112,0.946853147,0.944055944,0.876923077,0.93986014,1,NA,0.088111888,1,NA,0.408391608,NA,0.377622378,NA,0.103496503,NA,NA,0.013986014,1,0.143
371,Cond275,0.45,1,0.6,0,30,80,1.5,0.6,PSMMA,0.300980574,0.306704378,0.000395543,0.099752438,-0.019271387,-0.023171308,0.019159471,0.007696439,0.022492933,0.041766695,-0.032014337,-0.037774662,0.019159471,0.007696439,0.225487551,1.125851593,0.124031187,0.033020851,0.091403091,0.150432318,0.07893659,0.089779437,0.033662817,0.08433646,0.103688303,0.068188701,-0.276154332,0.019441222,-0.077312828,-0.310731202,-0.136158511,0.937219731,0.932735426,0.929745889,0.91180867,0.919282511,1,0.880418535,NA,1,NA,NA,0.068759342,0.324364723,NA,0.22122571,NA,NA,0.029895366,1,0.1338
372,Cond276,0.45,1,0.6,0.3,30,80,1.5,0.6,PSMMA,0.2998283,0.363256732,0.110386318,0.099911304,0.014653387,-0.025540732,0.015275765,0.007271351,0.02385612,0.077864607,0.024436297,-0.035155208,0.138384584,0.109849287,0.238772983,2.133100808,0.086911015,0.036871551,0.090163812,0.129669763,0.082535353,0.078995531,0.035241987,0.085143114,0.088948492,0.069817737,-0.091075728,-0.044195723,-0.05568418,-0.31403829,-0.154086894,0.916559692,0.915275995,0.92169448,0.894736842,0.804878049,0.998716303,0.924261874,NA,1,NA,0.408215661,NA,0.36071887,NA,0.397946085,NA,0.346598203,NA,1,0.1558
373,Cond277,0.9,1,0,0,30,80,1.5,0.6,PSMMA,-0.000292115,0.143337706,-0.000273959,0.044952712,0.010261664,-0.003103098,0.00570485,-0.000753028,0.007190511,0.028827406,0.010261664,-0.01082443,0.00570485,-0.000753028,0.159957224,1.17639268,0.101511866,0.022535025,0.103691742,0.153277834,0.148671722,0.089969667,0.02639645,0.089495184,0.10582837,0.100034805,-0.113702955,0.171352155,-0.136911168,-0.309565075,-0.327143023,0.955223881,0.97228145,0.959488273,0.92750533,0.953091684,1,NA,0.046908316,1,NA,NA,0.040511727,0.10021322,NA,0.066098081,NA,NA,0,1,0.0938
374,Cond278,0.9,1,0,0.3,30,80,1.5,0.6,PSMMA,0.000226369,0.143071695,0.073749556,0.044677255,0.005082721,-0.005027761,0.008707536,-0.001100985,0.030998541,0.011292684,0.005082721,-0.017570775,0.118068992,-0.001100985,0.693832724,0.448599321,0.108931849,0.025362494,0.09767554,0.15151711,0.129448587,0.089191679,0.027206165,0.084690868,0.100505142,0.094266799,-0.181215779,0.07269284,-0.132936784,-0.336674635,-0.271781939,0.930841121,0.962616822,0.923364486,0.906542056,0.925233645,1,NA,0.069158879,0.990654206,NA,0.198130841,NA,0.140186916,NA,0.091588785,NA,NA,0.009345794,1,0.107
375,Cond279,0.9,1,0.6,0,30,80,1.5,0.6,PSMMA,0.140367214,0.142710107,-0.000706218,0.050959249,0.009587438,-0.003686093,0.006384832,-0.002065962,0.026250982,0.042213199,0.034151272,-0.012914617,0.006384832,-0.002065962,0.51513674,1.867527789,0.114768398,0.027188439,0.110755184,0.152760921,0.116745897,0.090763692,0.028389632,0.085770022,0.107240985,0.089341893,-0.209157801,0.044180273,-0.225589097,-0.29798155,-0.234732053,0.947154472,0.965447154,0.93902439,0.916666667,0.926829268,1,0.461382114,NA,0.995934959,NA,NA,0.06097561,0.152439024,NA,0.12195122,NA,NA,0.006097561,1,0.0984
376,Cond280,0.9,1,0.6,0.3,30,80,1.5,0.6,PSMMA,0.140516587,0.181208078,0.072411391,0.050607578,-0.00560087,-0.013938822,0.021034375,0.00290629,0.039246606,0.045659501,-0.019929568,-0.038460819,0.29048433,0.142815221,0.775508474,1.914722222,0.106053832,0.029662775,0.103722934,0.127735899,0.1274034,0.086594736,0.029154955,0.086712686,0.098125409,0.091227871,-0.183483192,-0.017119775,-0.163996983,-0.231810243,-0.283944766,0.920711974,0.946601942,0.92394822,0.92394822,0.936893204,0.991909385,0.457928803,NA,1,NA,0.247572816,NA,0.187702265,NA,0.126213592,NA,0.056634304,NA,1,0.1236
377,Cond281,0.45,1,0,0,30,120,1.5,0.6,PSMMA,-0.001530393,0.305893946,-0.000460451,0.099574043,0.01562031,-0.008505752,0.005081382,-0.001468906,0.01497269,0.033797351,0.01562031,-0.013903107,0.005081382,-0.001468906,0.1503674,0.910480922,0.089009018,0.020932937,0.086786379,0.131865996,0.133194355,0.076468375,0.021581178,0.070656487,0.091936759,0.086335728,-0.140891831,0.030967481,-0.185857414,-0.302801624,-0.351806404,0.923291492,0.947001395,0.934449093,0.885634589,0.927475593,1,NA,0.076708508,1,NA,NA,0.065550907,0.333333333,NA,0.136680614,NA,NA,0.0013947,1,0.1434
378,Cond282,0.45,1,0,0.3,30,120,1.5,0.6,PSMMA,-0.000155736,0.306273916,0.110052218,0.100100676,0.015988887,-0.008630718,0.013499206,-0.000635714,0.038859199,0.025364378,0.015988887,-0.014089868,0.122661824,-0.000635714,0.388201163,0.694793091,0.098268775,0.02551804,0.088770253,0.11961081,0.11775104,0.075398089,0.023085412,0.069181871,0.083481249,0.076050463,-0.232736043,-0.095329724,-0.220663809,-0.302059328,-0.354141903,0.900977995,0.910757946,0.930317848,0.885085575,0.930317848,1,NA,0.099022005,1,NA,0.546454768,NA,0.488997555,NA,0.150366748,NA,NA,0.02200489,1,0.1636
379,Cond283,0.45,1,0.6,0,30,120,1.5,0.6,PSMMA,0.301010021,0.306868583,0.000311015,0.100124643,-0.008565754,-0.017404258,0.011081202,0.004240266,0.010938353,0.043676548,-0.014228354,-0.028357835,0.011081202,0.004240266,0.109247359,1.205497068,0.101427193,0.028732092,0.072830777,0.137077477,0.062486585,0.074510363,0.028504093,0.069477323,0.089035962,0.055111831,-0.265380807,-0.007935359,-0.04604446,-0.350469792,-0.11802139,0.910810811,0.932432432,0.944594595,0.902702703,0.877027027,1,0.933783784,NA,1,NA,NA,0.055405405,0.397297297,NA,0.345945946,NA,NA,0.043243243,1,0.148
380,Cond284,0.45,1,0.6,0.3,30,120,1.5,0.6,PSMMA,0.299757259,0.362973174,0.109732255,0.100037341,0.010526794,-0.025491362,0.020216378,0.009613377,0.018114485,0.082025656,0.017558865,-0.035114664,0.18423369,0.146130865,0.18107723,2.219588371,0.079543439,0.03359588,0.088874247,0.100396402,0.076477883,0.06605456,0.030437301,0.076036749,0.07108485,0.060019656,-0.169578775,-0.094016853,-0.144445651,-0.291958187,-0.215202449,0.896174863,0.893989071,0.906010929,0.841530055,0.698360656,0.998907104,0.959562842,NA,1,NA,0.513661202,NA,0.445901639,NA,0.527868852,NA,0.468852459,NA,1,0.183
381,Cond285,0.9,1,0,0,30,120,1.5,0.6,PSMMA,-1.55E-05,0.142655424,1.53284541729828e-05,0.045953898,7.96543589797334e-05,-0.004386059,0.008571582,-0.000413204,-0.001094291,0.017227333,7.96543589797334e-05,-0.015372912,0.008571582,-0.000413204,-0.0238128,0.711921106,0.086278981,0.019658777,0.107241934,0.126079249,0.154364905,0.075324282,0.021180248,0.077356969,0.090212979,0.092109747,-0.126968342,0.077393989,-0.27866865,-0.284474013,-0.403298651,0.951171875,0.962890625,0.95703125,0.92578125,0.9375,1,NA,0.048828125,1,NA,NA,0.04296875,0.10546875,NA,0.087890625,NA,NA,0.001953125,1,0.1024
382,Cond286,0.9,1,0,0.3,30,120,1.5,0.6,PSMMA,9.66703946972314e-05,0.142708664,0.073268372,0.044955033,0.002959473,-0.003753458,0.006627431,0.000211278,0.018728772,0.022683915,0.002959473,-0.01315077,0.090454191,0.000211278,0.416611243,0.907634927,0.131126896,0.019629688,0.097425389,0.190694072,0.149361747,0.076201095,0.021841903,0.079321853,0.086521655,0.097513676,-0.418875168,0.11269738,-0.185819492,-0.546280313,-0.347130852,0.936096718,0.97582038,0.944732297,0.929188256,0.948186528,1,NA,0.063903282,1,NA,0.233160622,NA,0.167530225,NA,0.09671848,NA,NA,0.015544041,1,0.1158
383,Cond287,0.9,1,0.6,0,30,120,1.5,0.6,PSMMA,0.13937922,0.143038387,-0.001118932,0.050803822,-0.000860818,-0.005305664,0.009238527,0.001681337,0.012297679,0.038755503,-0.003088041,-0.018546293,0.009238527,0.001681337,0.242062074,1.695959501,0.083895059,0.020451665,0.080223209,0.124094192,0.106427613,0.070433248,0.022920219,0.070263399,0.085520897,0.074469391,-0.160460124,0.120701821,-0.124151226,-0.310838844,-0.300281301,0.930097087,0.970873786,0.937864078,0.92815534,0.926213592,1,0.6,NA,1,NA,NA,0.060194175,0.153398058,NA,0.133980583,NA,NA,0.013592233,1,0.103
384,Cond288,0.9,1,0.6,0.3,30,120,1.5,0.6,PSMMA,0.139902313,0.180858317,0.071058762,0.050638074,0.033871836,-0.015813913,0.010573501,0.004024741,0.035911868,0.065793708,0.121055311,-0.043719064,0.148799396,0.202425588,0.70918709,2.78445577,0.105707736,0.026281759,0.093624649,0.122947679,0.097029428,0.071163943,0.024300268,0.073170594,0.082101242,0.078202375,-0.326785853,-0.075394162,-0.2184687,-0.332226171,-0.194034463,0.932824427,0.923664122,0.916030534,0.912977099,0.879389313,0.99389313,0.644274809,NA,1,NA,0.306870229,NA,0.233587786,NA,0.196946565,NA,0.134351145,NA,1,0.131
