,Cond.,Rho,HetInd,a.p.cs,b.s,K,Nbar,postVar,missingRate,Method,a.para,cp.para,b.para,beta1.para,a.bias,cp.bias,b.bias,ab.bias,beta1.bias,a.Ebias,cp.Ebias,b.Ebias,ab.Ebias,beta1.Ebias,a.empSE,cp.empSE,b.empSE,beta1.empSE,a.meanSE,cp.meanSE,b.meanSE,beta1.meanSE,a.seRbias,cp.seRbias,b.seRbias,beta1.seRbias,a.CoverageRate,cp.CoverageRate,b.CoverageRate,beta1.CoverageRate,ab.CoverageRate,a.power,a.typeIerror,cp.power,cp.typeIerror,b.power,b.typeIerror,beta1.power,beta1.typeIerror,ab.power,ab.typeIerror,ConvergenceRate,posDefRate
348,Cond348,0.45,0,0.6,0.3,5,120,1.5,0.6,PSMMA,0.300439139,0.358306162,0.110171543,0.099783609,-0.049441041,-0.022123038,-9.05E-05,-0.006100531,-0.003204736,-0.082281292,-0.030871697,-0.00082107,-0.092153472,-0.032116862,0.093571259,0.060221504,0.088861361,0.06841418,0.058526653,0.091932035,0.059935736,0.057873748,-0.078158307,-0.028143615,0.034555779,-0.123928171,0.906976744,0.924418605,0.959302326,0.941860465,0.994186047,0.819767442,NA,0.994186047,NA,0.238372093,NA,0.476744186,NA,0.104651163,NA,1,0.0344
349,Cond349,0.9,0,0,0,5,120,1.5,0.6,PSMMA,0.000695453,0.139951984,-0.000175802,0.051095468,0.015598454,0.013683189,0.004453186,0.001592305,-0.011618321,0.015598454,0.048885298,0.004453186,0.001592305,-0.227384567,0.090994625,0.048417474,0.096057976,0.064309354,0.270348112,0.183298397,0.252296122,0.029513312,1.009061884,4.583688924,0.908205897,2.923163674,0.944723618,0.929648241,0.91959799,0.974874372,1,NA,0.060301508,0.748743719,NA,NA,0.08040201,0.130653266,NA,NA,0,1,0.0398
350,Cond350,0.9,0,0,0.3,5,120,1.5,0.6,PSMMA,0.000222474,0.141493186,0.073337666,0.051194205,0.03764816,-0.006932782,-0.003849422,0.001068303,0.006415112,0.03764816,-0.024498642,-0.052489015,0.001068303,0.125309344,0.086149581,0.054612709,0.095762491,0.073895969,0.0578782,0.093842918,0.071393787,0.024928324,0.098863927,0.059793621,-0.020045145,-0.033860873,0.95631068,0.95631068,0.941747573,0.961165049,1,NA,0.04368932,0.703883495,NA,0.131067961,NA,0.174757282,NA,NA,0.004854369,1,0.0412
351,Cond351,0.9,0,0.6,0,5,120,1.5,0.6,PSMMA,0.138796696,0.140728652,0.000153374,0.050526943,-0.016115107,-0.009194846,0.01595684,0.005307548,-0.008384141,-0.05805292,-0.032668708,0.01595684,0.005307548,-0.165934058,0.090725798,0.050932908,0.090510525,0.063728425,0.056084291,0.093167502,0.065630136,0.031351499,-0.002208482,0.101140566,0.029355447,0.029840864,0.962616822,0.971962617,0.971962617,0.976635514,1,0.35046729,NA,0.700934579,NA,NA,0.028037383,0.107476636,NA,NA,0,1,0.0428
352,Cond352,0.9,0,0.6,0.3,5,120,1.5,0.6,PSMMA,0.13879573,0.179107954,0.072652027,0.054615828,-0.020765285,0.000837025,0.002156808,-0.000795807,-0.001222575,-0.074805203,0.00233665,0.029686826,-0.039459724,-0.022385003,0.092301028,0.049125241,0.087079562,0.064930257,0.055754385,0.093531944,0.06399918,0.033475165,-0.001442893,0.134943744,0.074097552,-0.014339644,0.950226244,0.963800905,0.950226244,0.959276018,0.981900452,0.285067873,NA,0.886877828,NA,0.117647059,NA,0.180995475,NA,0.004524887,NA,1,0.0442
353,Cond353,0.45,0,0,0,10,80,1.5,0.6,PSMMA,0.000282678,0.300412889,-0.000224328,0.100269625,0.027679985,-0.013858494,0.011790433,-0.001706825,-0.004920312,0.027679985,-0.023065745,0.011790433,-0.001706825,-0.049070816,0.116087125,0.042243562,0.107232364,0.040340154,0.044031605,0.111177267,0.040564483,0.031443954,-0.014873917,0.042327001,0.036788363,0.005560924,0.916167665,0.952095808,0.952095808,0.928143713,1,NA,0.083832335,1,NA,NA,0.047904192,0.670658683,NA,NA,0.005988024,1,0.0334
354,Cond354,0.45,0,0,0.3,10,80,1.5,0.6,PSMMA,0.000504843,0.299919614,0.109941213,0.100003895,0.048313743,-0.013263993,0.012176874,0.007227058,-0.001238015,0.048313743,-0.02211258,0.110758049,0.007227058,-0.012379665,0.109372611,0.040309869,0.105673668,0.042450597,0.044513746,0.10802103,0.041477058,0.040191437,0.032167429,0.104289038,0.022213305,-0.022933466,0.949238579,0.964467005,0.949238579,0.974619289,1,NA,0.050761421,1,NA,0.228426396,NA,0.715736041,NA,NA,0.005076142,1,0.0394
355,Cond355,0.45,0,0.6,0,10,80,1.5,0.6,PSMMA,0.30059572,0.297862098,0.000506265,0.099703246,-0.077049245,-0.015332188,0.02205208,0.007937561,-0.003972301,-0.128160914,-0.025737058,0.02205208,0.007937561,-0.039841239,0.101841862,0.047638249,0.113447306,0.04382109,0.05414649,0.114431026,0.044230736,0.067181002,0.025817097,0.136617961,0.008671163,0.009348128,0.930635838,0.994219653,0.947976879,0.953757225,1,0.641618497,NA,0.994219653,NA,NA,0.052023121,0.612716763,NA,NA,0.005780347,1,0.0346
356,Cond356,0.45,0,0.6,0.3,10,80,1.5,0.6,PSMMA,0.300020194,0.355254002,0.109960455,0.09955827,-0.056990984,0.001342293,0.015755401,0.001077798,-0.002090564,-0.09497858,0.001889202,0.143282426,0.016335049,-0.020998393,0.102840823,0.047696027,0.097089713,0.036812017,0.053662035,0.109315876,0.041005871,0.071213589,0.010128397,0.125083971,0.12592645,0.113926221,0.946078431,0.960784314,0.965686275,0.965686275,1,0.735294118,NA,1,NA,0.205882353,NA,0.691176471,NA,0.029411765,NA,1,0.0408
357,Cond357,0.9,0,0,0,10,80,1.5,0.6,PSMMA,8.93848229340778e-05,0.13977871,-0.000628942,0.051088161,0.045775889,-0.004391443,0.026752342,0.001546627,-0.002441089,0.045775889,-0.015708554,0.026752342,0.001546627,-0.0477819,0.102633467,0.04220016,0.107216334,0.0457684,0.044877767,0.115715272,0.045330547,0.031266836,0.126023185,0.063450166,0.079269054,-0.009566697,0.970338983,0.966101695,0.944915254,0.974576271,1,NA,0.033898305,0.843220339,NA,NA,0.055084746,0.216101695,NA,NA,0,1,0.0472
358,Cond358,0.9,0,0,0.3,10,80,1.5,0.6,PSMMA,-0.000171287,0.141184235,0.073397415,0.050501107,0.017630889,-0.009283507,-0.007383592,0.004381225,-0.001475734,0.017630889,-0.032877278,-0.10059744,0.004381225,-0.029221808,0.104768027,0.042502427,0.101948665,0.043886704,0.045368191,0.114808675,0.045145828,0.032956494,0.097240618,0.067425899,0.12614201,0.028690332,0.959183673,0.967346939,0.955102041,0.955102041,1,NA,0.040816327,0.832653061,NA,0.07755102,NA,0.208163265,NA,NA,0,1,0.049
359,Cond359,0.9,0,0.6,0,10,80,1.5,0.6,PSMMA,0.139020003,0.141274238,5.17928930815537e-07,0.050898267,-0.025062689,-0.008352748,0.016156432,0.004337333,0.001193728,-0.090140584,-0.029562176,0.016156432,0.004337333,0.023453212,0.103561276,0.043515875,0.115360911,0.041651572,0.047740863,0.115489279,0.046011699,0.042427998,0.085669234,0.09709074,0.001112752,0.104680968,0.958015267,0.965648855,0.946564885,0.977099237,1,0.179389313,NA,0.835877863,NA,NA,0.053435115,0.190839695,NA,NA,0,1,0.0524
360,Cond360,0.9,0,0.6,0.3,10,80,1.5,0.6,PSMMA,0.138824246,0.178599218,0.072816986,0.054898662,-0.015554155,-0.009141687,0.004506286,-0.002215731,-0.001604005,-0.056021033,-0.025592741,0.061885092,-0.109594542,-0.029217558,0.100173061,0.039137506,0.10851053,0.03823189,0.047794317,0.114913058,0.043814442,0.045157639,0.1276021,0.221189658,0.059003746,0.146018221,0.973584906,0.981132075,0.958490566,0.981132075,0.99245283,0.226415094,NA,0.943396226,NA,0.101886792,NA,0.267924528,NA,0.003773585,NA,1,0.053
361,Cond361,0.45,0,0,0,10,120,1.5,0.6,PSMMA,-0.00042472,0.300880607,-7.75E-05,0.100386433,0.008851606,-0.008834681,0.007997759,0.00070121,-0.003105871,0.008851606,-0.014681373,0.007997759,0.00070121,-0.030939146,0.094889586,0.034499125,0.082247607,0.034739781,0.035200736,0.090017571,0.036445055,0.020263017,-0.019402116,0.020337069,0.094470394,0.049087055,0.95,0.946153846,0.969230769,0.961538462,1,NA,0.05,1,NA,NA,0.030769231,0.773076923,NA,NA,0,1,0.052
362,Cond362,0.45,0,0,0.3,10,120,1.5,0.6,PSMMA,-0.000390157,0.299602175,0.109925954,0.100048862,0.032059184,-0.007872896,-0.005228125,0.002764923,0.002543183,0.032059184,-0.013138917,-0.04756042,0.002764923,0.025419413,0.093035992,0.036230612,0.08458779,0.038207958,0.036501894,0.088345722,0.036362041,0.027107544,-0.010294138,0.007487658,0.044426417,-0.048312368,0.938110749,0.957654723,0.951140065,0.951140065,1,NA,0.061889251,1,NA,0.211726384,NA,0.791530945,NA,NA,0,1,0.0614
363,Cond363,0.45,0,0.6,0,10,120,1.5,0.6,PSMMA,0.300428056,0.300994247,-0.000204011,0.100112674,-0.04989442,-0.01174605,0.028823823,0.016439263,0.001910772,-0.083038883,-0.019512083,0.028823823,0.016439263,0.019086219,0.082894159,0.040011132,0.093747516,0.039372772,0.044977253,0.094999185,0.036807312,0.055961407,0.037883522,0.124118476,0.013351489,-0.065158225,0.938388626,0.985781991,0.933649289,0.952606635,1,0.876777251,NA,1,NA,NA,0.066350711,0.758293839,NA,NA,0.028436019,1,0.0422
364,Cond364,0.45,0,0.6,0.3,10,120,1.5,0.6,PSMMA,0.300161309,0.356272655,0.110150803,0.099947394,-0.082657936,0.006491215,-0.00856203,-0.014294421,-0.001664403,-0.137689192,0.009109897,-0.07773007,-0.216169383,-0.016652791,0.098557815,0.041398645,0.091509056,0.037689961,0.043285128,0.0908399,0.035621214,0.054611177,-0.119694751,0.045568708,-0.007312454,-0.054888523,0.884,0.948,0.94,0.924,0.988,0.756,NA,1,NA,0.228,NA,0.796,NA,0.092,NA,1,0.05
365,Cond365,0.9,0,0,0,10,120,1.5,0.6,PSMMA,-0.000373128,0.14083294,2.09319812152457e-05,0.05107374,0.000143181,0.000392823,0.017391826,0.000849327,-0.000514653,0.000143181,0.001394641,0.017391826,0.000849327,-0.010076662,0.078616603,0.032550833,0.083433815,0.033350439,0.03634377,0.093829462,0.038467827,0.019498821,0.198213348,0.11652353,0.124597522,0.153442896,0.977578475,0.97309417,0.97309417,0.98206278,1,NA,0.022421525,0.955156951,NA,NA,0.02690583,0.269058296,NA,NA,0,1,0.0446
366,Cond366,0.9,0,0,0.3,10,120,1.5,0.6,PSMMA,-0.000194918,0.140997734,0.073279137,0.050643573,0.015619648,-0.014135138,-0.003655257,0.001375157,-0.001554346,0.015619648,-0.050125409,-0.049881277,0.001375157,-0.030691876,0.090607827,0.033981144,0.087188988,0.035404606,0.037234583,0.09195419,0.038293756,0.023855672,0.01833506,0.095742478,0.05465371,0.08160378,0.956175299,0.956175299,0.956175299,0.96812749,1,NA,0.043824701,0.956175299,NA,0.12749004,NA,0.278884462,NA,NA,0,1,0.0502
367,Cond367,0.9,0,0.6,0,10,120,1.5,0.6,PSMMA,0.138282613,0.14126467,-0.000417683,0.050631139,-0.025554543,-0.002007024,-0.000918663,-0.003312854,-0.000725067,-0.092399697,-0.007103772,-0.000918663,-0.003312854,-0.014320575,0.092766573,0.034697721,0.086195128,0.028923568,0.038350605,0.092826046,0.035509383,0.029937267,-0.026924473,0.105277348,0.07692916,0.227697171,0.931707317,0.970731707,0.975609756,0.980487805,1,0.32195122,NA,0.970731707,NA,NA,0.024390244,0.282926829,NA,NA,0,1,0.041
368,Cond368,0.9,0,0.6,0.3,10,120,1.5,0.6,PSMMA,0.138639673,0.177549417,0.073070926,0.055533688,-0.014904964,-0.010827379,0.004064093,0.001873914,-0.000713316,-0.053754325,-0.03049117,0.055618475,0.092488474,-0.01284475,0.089511432,0.036560519,0.088765578,0.037601638,0.039383213,0.092031755,0.037222114,0.033504372,0.011120836,0.077206075,0.036795538,-0.010093269,0.964,0.956,0.956,0.976,0.976,0.312,NA,0.972,NA,0.148,NA,0.392,NA,0.004,NA,1,0.05
369,Cond369,0.45,0,0,0,30,80,1.5,0.6,PSMMA,0.00040441,0.30098551,-0.000508427,0.099999358,-0.000954944,-0.008021619,0.001172938,-0.000442545,-0.00184788,-0.000954944,-0.013325591,0.001172938,-0.000442545,-0.018478922,0.071261916,0.020858928,0.061477286,0.022200405,0.022172258,0.072755175,0.021470574,0.012534036,0.060576988,0.062962488,0.183448059,-0.032874651,0.94967978,0.960658737,0.963403477,0.939615737,1,NA,0.05032022,1,NA,NA,0.037511436,0.981701738,NA,NA,0,1,0.2186
370,Cond370,0.45,0,0,0.3,30,80,1.5,0.6,PSMMA,-9.58E-05,0.299897181,0.110189675,0.099467039,0.0043426,-0.006086016,-0.002001812,0.000486749,-0.000779657,0.0043426,-0.010146838,-0.018166964,0.000486749,-0.007838346,0.071772604,0.022328245,0.063816985,0.020754627,0.02363543,0.071018469,0.021763886,0.019947209,0.054811648,0.058544001,0.11284588,0.04862818,0.950641658,0.965449161,0.956564659,0.961500494,1,NA,0.049358342,1,NA,0.338598223,NA,0.989141165,NA,NA,0.0029615,1,0.2026
371,Cond371,0.45,0,0.6,0,30,80,1.5,0.6,PSMMA,0.29995925,0.297766093,-0.000686335,0.099897205,-0.017569353,-0.003903296,0.007775397,0.00483511,3.19228240829427e-05,-0.029286233,-0.006554299,0.007775397,0.00483511,0.000319557,0.063708214,0.029348945,0.068250573,0.022039205,0.031921951,0.077301157,0.021708877,0.046443657,0.097107698,0.087669439,0.132608175,-0.014988213,0.957230143,0.963340122,0.964358452,0.947046843,1,0.971486762,NA,1,NA,NA,0.037678208,0.990835031,NA,NA,0.015274949,1,0.1964
372,Cond372,0.45,0,0.6,0.3,30,80,1.5,0.6,PSMMA,0.299439201,0.357192405,0.109777865,0.100231467,-0.014199787,-0.007621429,0.003051051,6.74445488211096e-05,-0.001117402,-0.023710634,-0.010668521,0.027792957,0.001025873,-0.011148213,0.064825277,0.028957045,0.064412481,0.020049214,0.030947793,0.07320686,0.020335876,0.045987643,0.062798906,0.068748316,0.136532226,0.01429796,0.945585216,0.960985626,0.966119097,0.953798768,0.998973306,0.979466119,NA,1,NA,0.350102669,NA,0.99486653,NA,0.270020534,NA,1,0.1948
373,Cond373,0.9,0,0,0,30,80,1.5,0.6,PSMMA,7.18292657961963e-05,0.140517051,4.88460309982935e-05,0.050707362,0.000974252,-0.001756981,0.001731681,0.000397402,-0.000940987,0.000974252,-0.006251842,0.001731681,0.000397402,-0.018557198,0.064866497,0.020305558,0.064022617,0.02144531,0.023209415,0.074795105,0.022720982,0.0122471,0.137771401,0.143008004,0.168260653,0.059484897,0.965053763,0.970430108,0.974462366,0.961021505,1,NA,0.034946237,1,NA,NA,0.025537634,0.590053763,NA,NA,0,1,0.1488
374,Cond374,0.9,0,0,0.3,30,80,1.5,0.6,PSMMA,-0.00030632,0.141153742,0.072882127,0.051060066,0.003390547,-0.002064098,-0.005800483,0.000311694,-0.002624585,0.003390547,-0.007311523,-0.079587181,0.000311694,-0.051401918,0.063931032,0.021943945,0.066057742,0.021731183,0.023620829,0.07349768,0.022621101,0.015350258,0.161304762,0.076416733,0.112627803,0.040951206,0.964240102,0.961685824,0.964240102,0.961685824,1,NA,0.037037037,1,NA,0.171136654,NA,0.590038314,NA,NA,0,1,0.1566
375,Cond375,0.9,0,0.6,0,30,80,1.5,0.6,PSMMA,0.138966025,0.141109773,-0.000791897,0.050834663,-0.008358404,-0.004420727,0.003254069,0.000549215,-0.003303884,-0.030073552,-0.015664142,0.003254069,0.000549215,-0.064992742,0.06500478,0.023923518,0.067917238,0.02223291,0.025423845,0.075452675,0.022874658,0.023231589,0.113988606,0.062713499,0.110950287,0.028864763,0.957333333,0.958666667,0.96,0.949333333,1,0.476,NA,1,NA,NA,0.041333333,0.574666667,NA,NA,0.004,1,0.15
376,Cond376,0.9,0,0.6,0.3,30,80,1.5,0.6,PSMMA,0.138517684,0.178200566,0.072501662,0.055411705,0.003259587,-0.00039891,0.001999787,0.001141266,-0.000502226,0.01176596,-0.001119272,0.027582635,0.056820321,-0.009063538,0.066797421,0.023307337,0.064492513,0.021248401,0.025623244,0.074555837,0.022324083,0.025499675,0.079051154,0.09936388,0.156038628,0.050624173,0.966666667,0.969135802,0.959259259,0.94691358,0.988888889,0.508641975,NA,1,NA,0.158024691,NA,0.707407407,NA,0.028395062,NA,1,0.162
377,Cond377,0.45,0,0,0,30,120,1.5,0.6,PSMMA,5.03744376707862e-05,0.299518983,0.000185222,0.100128645,0.000684263,-0.002499345,-0.000233898,-0.000304281,-0.001048222,0.000684263,-0.004172265,-0.000233898,-0.000304281,-0.010468753,0.061031028,0.018338766,0.052705847,0.017796339,0.018498024,0.060131312,0.018226671,0.00888158,0.047815959,0.008684259,0.140885027,0.024180956,0.934084996,0.946227233,0.962705984,0.947094536,1,NA,0.065915004,1,NA,NA,0.037294016,0.999132697,NA,NA,0,1,0.2306
378,Cond378,0.45,0,0,0.3,30,120,1.5,0.6,PSMMA,0.000143553,0.299930396,0.110618514,0.100042543,-0.000128416,-0.00311934,-0.000902512,-0.00028523,-0.000608273,-0.000128416,-0.005200107,-0.008158775,-0.00028523,-0.006080146,0.058673719,0.019472406,0.05350947,0.018384074,0.019581166,0.058920757,0.018427259,0.015650713,0.063037264,0.005585349,0.101127655,0.002349056,0.952678571,0.945535714,0.95625,0.950892857,1,NA,0.047321429,1,NA,0.483035714,NA,0.997321429,NA,NA,0.00625,1,0.224
379,Cond379,0.45,0,0.6,0,30,120,1.5,0.6,PSMMA,0.299868843,0.301437351,0.000145977,0.100015822,-0.015551469,-0.006974997,0.0008152,0.000513805,-0.000123416,-0.025930452,-0.011569564,0.0008152,0.000513805,-0.001233963,0.055754504,0.024216629,0.054463875,0.018015829,0.0263408,0.062700069,0.018245008,0.037480328,0.046736275,0.087715386,0.151223062,0.01272099,0.947043248,0.959399823,0.965578111,0.94439541,1,0.993821712,NA,1,NA,NA,0.034421889,1,NA,NA,0.020300088,1,0.2266
380,Cond380,0.45,0,0.6,0.3,30,120,1.5,0.6,PSMMA,0.300517695,0.357179896,0.110110175,0.099787256,-0.010446308,-0.00720137,0.001342414,-0.000778666,-0.000279084,-0.017380521,-0.010080872,0.012191548,-0.01176586,-0.002796793,0.054579525,0.02351282,0.051977734,0.017553496,0.026031002,0.061516567,0.017262585,0.038362143,0.058117117,0.107098261,0.183517678,-0.016572855,0.9390681,0.962365591,0.964157706,0.945340502,1,0.993727599,NA,1,NA,0.456989247,NA,0.996415771,NA,0.411290323,NA,1,0.2232
381,Cond381,0.9,0,0,0,30,120,1.5,0.6,PSMMA,-0.000239012,0.141566549,0.000111,0.051010918,-0.004687787,-0.001876467,-0.00068398,0.000293256,-0.002424136,-0.004687787,-0.006627508,-0.00068398,0.000293256,-0.047521904,0.056005926,0.017935771,0.052494148,0.017547989,0.018753288,0.061927192,0.018644166,0.008394968,0.083490085,0.045580286,0.179697059,0.062467377,0.958920188,0.961267606,0.962441315,0.965962441,1,NA,0.039906103,1,NA,NA,0.037558685,0.747652582,NA,NA,0,1,0.1704
382,Cond382,0.9,0,0,0.3,30,120,1.5,0.6,PSMMA,6.2153426386554e-05,0.141201618,0.073190729,0.050390405,-0.005274419,-0.002171691,-0.004399651,1.43138714607149e-05,-0.001746084,-0.005274419,-0.007690038,-0.060112138,1.43138714607149e-05,-0.034651118,0.055048734,0.017858464,0.053484943,0.017735605,0.019144354,0.060498678,0.018565096,0.011382683,0.108846823,0.072004539,0.131134759,0.04676982,0.952321205,0.959849435,0.963613551,0.963613551,1,NA,0.047678795,1,NA,0.203262233,NA,0.744040151,NA,NA,0,1,0.1594
383,Cond383,0.9,0,0.6,0,30,120,1.5,0.6,PSMMA,0.138606224,0.140762984,-0.000250691,0.051051856,-0.007178406,-0.003580161,0.005358913,0.001310096,-0.001743525,-0.025894964,-0.012716984,0.005358913,0.001310096,-0.03415203,0.053426346,0.019445371,0.055194122,0.017547931,0.020499815,0.061020509,0.018645386,0.017960297,0.107054912,0.054225966,0.105561718,0.062540372,0.95859473,0.959849435,0.963613551,0.969887077,1,0.628607277,NA,1,NA,NA,0.035131744,0.771643664,NA,NA,0,1,0.1594
384,Cond384,0.9,0,0.6,0.3,30,120,1.5,0.6,PSMMA,0.13905879,0.179446993,0.073311875,0.054967573,-0.008654336,-0.001538603,0.001210605,-0.000658933,0.000911636,-0.031117545,-0.004287069,0.01651308,-0.032317576,0.016584971,0.05130935,0.018810116,0.053899744,0.017175822,0.020514822,0.060689278,0.018210887,0.019694749,0.16390895,0.090627076,0.125965981,0.060262905,0.973799127,0.967248908,0.962882096,0.967248908,0.994541485,0.631004367,NA,1,NA,0.240174672,NA,0.868995633,NA,0.044759825,NA,1,0.1832
